id,text1,text2
FR-15063-SYSTEM-REFERENCE-BERT,"le japonais kimiko yoshida présente 200 œuvres à travers 200 œuvres .
","la souveraine guillotinée connaît un regain de popularité auprès des artistes.
quelque 200 œuvres que la reine a inspirées sont exposées jusqu’en janvier 2020 à paris, dans ce qui fut sa dernière demeure."
FR-15063-REFERENCE-SYSTEM-BERT,"la souveraine guillotinée connaît un regain de popularité auprès des artistes.
quelque 200 œuvres que la reine a inspirées sont exposées jusqu’en janvier 2020 à paris, dans ce qui fut sa dernière demeure.","le japonais kimiko yoshida présente 200 œuvres à travers 200 œuvres .
"
FR-9763-SYSTEM-REFERENCE-PG,"l ’ appel mondial d ’ une start-up à partager , pour les sciences et le bien commun , des données privées d ’ utilisateurs est dans la lignée de deux autres initiatives .
au royaume-uni , les groupes de téléphonie orange et telefonica participent avec l ’ imperial college london au projet opal ( pour open algorithms ) .
","pour analyser les données personnelles qu’ils collectent, les géants du numérique ont aspiré une partie des cerveaux des universités.
au détriment de la recherche académique, estiment certains spécialistes."
FR-9763-REFERENCE-SYSTEM-PG,"pour analyser les données personnelles qu’ils collectent, les géants du numérique ont aspiré une partie des cerveaux des universités.
au détriment de la recherche académique, estiment certains spécialistes.","l ’ appel mondial d ’ une start-up à partager , pour les sciences et le bien commun , des données privées d ’ utilisateurs est dans la lignée de deux autres initiatives .
au royaume-uni , les groupes de téléphonie orange et telefonica participent avec l ’ imperial college london au projet opal ( pour open algorithms ) .
"
FR-9763-SYSTEM-REFERENCE-BERT,"la start - up conceptrice du bandeau a lancé un appel mondial à projets , et plusieurs laboratoires universitaires sont sur les rangs .
","pour analyser les données personnelles qu’ils collectent, les géants du numérique ont aspiré une partie des cerveaux des universités.
au détriment de la recherche académique, estiment certains spécialistes."
FR-9763-REFERENCE-SYSTEM-BERT,"pour analyser les données personnelles qu’ils collectent, les géants du numérique ont aspiré une partie des cerveaux des universités.
au détriment de la recherche académique, estiment certains spécialistes.","la start - up conceptrice du bandeau a lancé un appel mondial à projets , et plusieurs laboratoires universitaires sont sur les rangs .
"
FR-119-SYSTEM-REFERENCE-PG,"les hauts gradés du géant du numérique et du hardware ont défilé en tenues sombres pour présenter le prochain logiciel des iphone , ios 13 , comme c ’ est la tradition début juin .
","lors de sa keynote d’ouverture, apple a annoncé la fin d’itunes sur les mac, un nouveau logiciel pour les ipad et une galerie photos intelligente sur les iphone."
FR-119-REFERENCE-SYSTEM-PG,"lors de sa keynote d’ouverture, apple a annoncé la fin d’itunes sur les mac, un nouveau logiciel pour les ipad et une galerie photos intelligente sur les iphone.","les hauts gradés du géant du numérique et du hardware ont défilé en tenues sombres pour présenter le prochain logiciel des iphone , ios 13 , comme c ’ est la tradition début juin .
"
FR-119-SYSTEM-REFERENCE-BERT,"le géant du numérique a dévoilé une cascade d [unk] améliorations petites et grandes qui enrichiront les logiciels de ses appareils dans le courant de l [unk] année .
","lors de sa keynote d’ouverture, apple a annoncé la fin d’itunes sur les mac, un nouveau logiciel pour les ipad et une galerie photos intelligente sur les iphone."
FR-119-REFERENCE-SYSTEM-BERT,"lors de sa keynote d’ouverture, apple a annoncé la fin d’itunes sur les mac, un nouveau logiciel pour les ipad et une galerie photos intelligente sur les iphone.","le géant du numérique a dévoilé une cascade d [unk] améliorations petites et grandes qui enrichiront les logiciels de ses appareils dans le courant de l [unk] année .
"
FR-1263-SYSTEM-REFERENCE-PG,"la cour administrative fédérale allemande a jugé que la filière avicole pouvait continuer d ’ éliminer par millions les poussins mâles jusqu ’ à l ’ avènement de méthodes permettant le sexage dans l ’ œuf à grande échelle .
","dans le cadre de la production industrialisée d’œufs, les poussins éclosent dans des couvoirs qui vendent ensuite les futures poules pondeuses aux éleveurs.
après éclosion, les poussins mâles sont immédiatement tués, car non rentables."
FR-1263-REFERENCE-SYSTEM-PG,"dans le cadre de la production industrialisée d’œufs, les poussins éclosent dans des couvoirs qui vendent ensuite les futures poules pondeuses aux éleveurs.
après éclosion, les poussins mâles sont immédiatement tués, car non rentables.","la cour administrative fédérale allemande a jugé que la filière avicole pouvait continuer d ’ éliminer par millions les poussins mâles jusqu ’ à l ’ avènement de méthodes permettant le sexage dans l ’ œuf à grande échelle .
"
FR-1263-SYSTEM-REFERENCE-BERT,"la plus haute juridiction administrative allemande a jugé que la filière avicole pouvait continuer d [unk] éliminer par millions les poussins mâles jusqu [unk] à l [unk] avènement de méthodes permettant le sexage dans l [unk] œuf à grande échelle .
","dans le cadre de la production industrialisée d’œufs, les poussins éclosent dans des couvoirs qui vendent ensuite les futures poules pondeuses aux éleveurs.
après éclosion, les poussins mâles sont immédiatement tués, car non rentables."
FR-1263-REFERENCE-SYSTEM-BERT,"dans le cadre de la production industrialisée d’œufs, les poussins éclosent dans des couvoirs qui vendent ensuite les futures poules pondeuses aux éleveurs.
après éclosion, les poussins mâles sont immédiatement tués, car non rentables.","la plus haute juridiction administrative allemande a jugé que la filière avicole pouvait continuer d [unk] éliminer par millions les poussins mâles jusqu [unk] à l [unk] avènement de méthodes permettant le sexage dans l [unk] œuf à grande échelle .
"
FR-2215-SYSTEM-REFERENCE-PG,"vous êtes professeur de lettres à la sorbonne .
c ’ est la fin de l ’ année .
submergé par les copies , vous vous vengez en augmentant la fréquence de votre rituel hebdomadaire : votre déjeuner au petit bofinger devient quotidien .
","anciennement connue sous le nom de petit bofinger, cette adresse dont la carte précise et raffinée est signée guillaume delage se révèle un enchantement quotidien.
menu de 22 à 34 euros."
FR-2215-REFERENCE-SYSTEM-PG,"anciennement connue sous le nom de petit bofinger, cette adresse dont la carte précise et raffinée est signée guillaume delage se révèle un enchantement quotidien.
menu de 22 à 34 euros.","vous êtes professeur de lettres à la sorbonne .
c ’ est la fin de l ’ année .
submergé par les copies , vous vous vengez en augmentant la fréquence de votre rituel hebdomadaire : votre déjeuner au petit bofinger devient quotidien .
"
FR-2215-SYSTEM-REFERENCE-BERT,"# atableavecfrançoissimon a l [unk] occasion de la journée mondiale de la gastronomie , guillaume delage , professeur de lettres à la sorbonne , a changé de nom .
","anciennement connue sous le nom de petit bofinger, cette adresse dont la carte précise et raffinée est signée guillaume delage se révèle un enchantement quotidien.
menu de 22 à 34 euros."
FR-2215-REFERENCE-SYSTEM-BERT,"anciennement connue sous le nom de petit bofinger, cette adresse dont la carte précise et raffinée est signée guillaume delage se révèle un enchantement quotidien.
menu de 22 à 34 euros.","# atableavecfrançoissimon a l [unk] occasion de la journée mondiale de la gastronomie , guillaume delage , professeur de lettres à la sorbonne , a changé de nom .
"
FR-3651-SYSTEM-REFERENCE-PG,"les californiens pourront toujours faire appliquer certains règlements liés à la sécurité ou à l ’ hygiène , comme le port d ’ un filet sur les cheveux , pourvu qu ’ ils ne soient pas discriminatoires et s ’ appliquent à tout le monde , soulignent les services du gouverneur dans un communiqué .
","cette loi, qui entrera en vigueur le 1er janvier 2020, autorise de fait le port de la coupe afro, des tresses ou des dreadlocks à l’école ou sur le lieu de travail."
FR-3651-REFERENCE-SYSTEM-PG,"cette loi, qui entrera en vigueur le 1er janvier 2020, autorise de fait le port de la coupe afro, des tresses ou des dreadlocks à l’école ou sur le lieu de travail.","les californiens pourront toujours faire appliquer certains règlements liés à la sécurité ou à l ’ hygiène , comme le port d ’ un filet sur les cheveux , pourvu qu ’ ils ne soient pas discriminatoires et s ’ appliquent à tout le monde , soulignent les services du gouverneur dans un communiqué .
"
FR-3651-SYSTEM-REFERENCE-BERT,"la loi autorise de fait le port de la coupe afro , des tresses ou des dreadlocks à l [unk] école ou sur le lieu de travail .
","cette loi, qui entrera en vigueur le 1er janvier 2020, autorise de fait le port de la coupe afro, des tresses ou des dreadlocks à l’école ou sur le lieu de travail."
FR-3651-REFERENCE-SYSTEM-BERT,"cette loi, qui entrera en vigueur le 1er janvier 2020, autorise de fait le port de la coupe afro, des tresses ou des dreadlocks à l’école ou sur le lieu de travail.","la loi autorise de fait le port de la coupe afro , des tresses ou des dreadlocks à l [unk] école ou sur le lieu de travail .
"
FR-14580-SYSTEM-REFERENCE-PG,"la première édition , au centre pompidou en 2017 , portait sur l ’ intelligence collective , la deuxième , à chengdu que ce soit encore possible .
a coups de progrès merveilleux , elle détruit son monde à un rythme accéléré .
","le centre pompidou, à paris, réunit 40 artistes pour évoquer, parfois avec trop de didactisme, les ravages de l’industrialisation et de la colonisation."
FR-14580-REFERENCE-SYSTEM-PG,"le centre pompidou, à paris, réunit 40 artistes pour évoquer, parfois avec trop de didactisme, les ravages de l’industrialisation et de la colonisation.","la première édition , au centre pompidou en 2017 , portait sur l ’ intelligence collective , la deuxième , à chengdu que ce soit encore possible .
a coups de progrès merveilleux , elle détruit son monde à un rythme accéléré .
"
FR-14580-SYSTEM-REFERENCE-BERT,"l [unk] exposition « repenser l [unk] humanité » , au centre pompidou , met en lumière les ravages de l [unk] industrialisation et de la colonisation .
","le centre pompidou, à paris, réunit 40 artistes pour évoquer, parfois avec trop de didactisme, les ravages de l’industrialisation et de la colonisation."
FR-14580-REFERENCE-SYSTEM-BERT,"le centre pompidou, à paris, réunit 40 artistes pour évoquer, parfois avec trop de didactisme, les ravages de l’industrialisation et de la colonisation.","l [unk] exposition « repenser l [unk] humanité » , au centre pompidou , met en lumière les ravages de l [unk] industrialisation et de la colonisation .
"
FR-13851-SYSTEM-REFERENCE-PG,"le procès du beau-père et de la mère , accusés , pour lui , d ’ avoir battu l ’ enfant à mort , pour elle , se tiendra aux assises en 2020 .
il avait 3 ans .
","tony, 3 ans, est mort en 2016 sous les coups de son beau-père.
le tribunal correctionnel de reims jugeait, mardi 22 octobre, l’un des voisins de la victime."
FR-13851-REFERENCE-SYSTEM-PG,"tony, 3 ans, est mort en 2016 sous les coups de son beau-père.
le tribunal correctionnel de reims jugeait, mardi 22 octobre, l’un des voisins de la victime.","le procès du beau-père et de la mère , accusés , pour lui , d ’ avoir battu l ’ enfant à mort , pour elle , se tiendra aux assises en 2020 .
il avait 3 ans .
"
FR-13851-SYSTEM-REFERENCE-BERT,"le procès du beau - père et de la mère , accusés d [unk] avoir battu l [unk] enfant à mort , pour lui , d [unk] être laissé faire , se tiendra aux assises en 2020 .
","tony, 3 ans, est mort en 2016 sous les coups de son beau-père.
le tribunal correctionnel de reims jugeait, mardi 22 octobre, l’un des voisins de la victime."
FR-13851-REFERENCE-SYSTEM-BERT,"tony, 3 ans, est mort en 2016 sous les coups de son beau-père.
le tribunal correctionnel de reims jugeait, mardi 22 octobre, l’un des voisins de la victime.","le procès du beau - père et de la mère , accusés d [unk] avoir battu l [unk] enfant à mort , pour lui , d [unk] être laissé faire , se tiendra aux assises en 2020 .
"
FR-11471-SYSTEM-REFERENCE-PG,"aux etats-unis , la seconde semaine de la bataille de la destitution s ’ est ouverte comme la première : avec une succession de révélations .
le département d ’ etat n ’ a fait , lundi , aucun commentaire .
","deux enquêtes d’opinion montrent une nette progression, au cours des derniers jours, du pourcentage de personnes interrogées favorables à une procédure de destitution du président."
FR-11471-REFERENCE-SYSTEM-PG,"deux enquêtes d’opinion montrent une nette progression, au cours des derniers jours, du pourcentage de personnes interrogées favorables à une procédure de destitution du président.","aux etats-unis , la seconde semaine de la bataille de la destitution s ’ est ouverte comme la première : avec une succession de révélations .
le département d ’ etat n ’ a fait , lundi , aucun commentaire .
"
FR-11471-SYSTEM-REFERENCE-BERT,"le « wall street journal » a assuré que le secrétaire d [unk] etat était aux côtés de donald trump , le 25 juillet , lors d [unk] une conversation téléphonique au cours de laquelle le président américain avait demandé à son homologue ukrainien d [unk] enquêter sur le fils de l [unk] un de ses rivaux politiques , l [unk] ancien vice - président démocrate joe biden .
","deux enquêtes d’opinion montrent une nette progression, au cours des derniers jours, du pourcentage de personnes interrogées favorables à une procédure de destitution du président."
FR-11471-REFERENCE-SYSTEM-BERT,"deux enquêtes d’opinion montrent une nette progression, au cours des derniers jours, du pourcentage de personnes interrogées favorables à une procédure de destitution du président.","le « wall street journal » a assuré que le secrétaire d [unk] etat était aux côtés de donald trump , le 25 juillet , lors d [unk] une conversation téléphonique au cours de laquelle le président américain avait demandé à son homologue ukrainien d [unk] enquêter sur le fils de l [unk] un de ses rivaux politiques , l [unk] ancien vice - président démocrate joe biden .
"
FR-13341-SYSTEM-REFERENCE-PG,"l ’ opération lancée par ankara depuis le 9 octobre a ouvert un nouveau front dans la syrie en guerre depuis 2011 , où les forces kurdes partenaires des occidentaux dans la lutte contre le groupe etat islamique ont accusé washington de les avoir abandonnées .
","le président du conseil européen a estimé que la trêve négociée par les etats-unis avec la turquie n’était pas un réel « cessez-le-feu », mais une « capitulation » demandée aux kurdes."
FR-13341-REFERENCE-SYSTEM-PG,"le président du conseil européen a estimé que la trêve négociée par les etats-unis avec la turquie n’était pas un réel « cessez-le-feu », mais une « capitulation » demandée aux kurdes.","l ’ opération lancée par ankara depuis le 9 octobre a ouvert un nouveau front dans la syrie en guerre depuis 2011 , où les forces kurdes partenaires des occidentaux dans la lutte contre le groupe etat islamique ont accusé washington de les avoir abandonnées .
"
FR-13341-SYSTEM-REFERENCE-BERT,"l [unk] opération lancée par ankara depuis le 9 octobre a ouvert un nouveau front dans la syrie en guerre depuis 2011 .
","le président du conseil européen a estimé que la trêve négociée par les etats-unis avec la turquie n’était pas un réel « cessez-le-feu », mais une « capitulation » demandée aux kurdes."
FR-13341-REFERENCE-SYSTEM-BERT,"le président du conseil européen a estimé que la trêve négociée par les etats-unis avec la turquie n’était pas un réel « cessez-le-feu », mais une « capitulation » demandée aux kurdes.","l [unk] opération lancée par ankara depuis le 9 octobre a ouvert un nouveau front dans la syrie en guerre depuis 2011 .
"
FR-6739-SYSTEM-REFERENCE-PG,"le parquet de paris avait ouvert une enquête préliminaire notamment pour « collecte de données personnelles par un moyen frauduleux , déloyal ou illicite » et « enregistrement de données à caractère personnel sensible sans l ’ accord de l ’ intéressé et transfert illicite de données personnel » .
","qualifiée d’« emmerdeuse » dans des échanges de mails internes, carey gillam raconte au « guardian » comment la multinationale a tenté de détruire sa réputation."
FR-6739-REFERENCE-SYSTEM-PG,"qualifiée d’« emmerdeuse » dans des échanges de mails internes, carey gillam raconte au « guardian » comment la multinationale a tenté de détruire sa réputation.","le parquet de paris avait ouvert une enquête préliminaire notamment pour « collecte de données personnelles par un moyen frauduleux , déloyal ou illicite » et « enregistrement de données à caractère personnel sensible sans l ’ accord de l ’ intéressé et transfert illicite de données personnel » .
"
FR-6739-SYSTEM-REFERENCE-BERT,"le géant américain des phytosanitaires , racheté par le groupe allemand bayer , nie ses impacts , tant sur l [unk] environnement que sur la santé humaine .
","qualifiée d’« emmerdeuse » dans des échanges de mails internes, carey gillam raconte au « guardian » comment la multinationale a tenté de détruire sa réputation."
FR-6739-REFERENCE-SYSTEM-BERT,"qualifiée d’« emmerdeuse » dans des échanges de mails internes, carey gillam raconte au « guardian » comment la multinationale a tenté de détruire sa réputation.","le géant américain des phytosanitaires , racheté par le groupe allemand bayer , nie ses impacts , tant sur l [unk] environnement que sur la santé humaine .
"
FR-2935-SYSTEM-REFERENCE-PG,"journalistes et spécialistes du secteur ont travaillé sur les pistes pour surmonter cette crise lors du premier festival de l ’ info locale , qui s ’ est tenu à nantes les 27 et 28 juin .
","plusieurs d’entre eux entendent combler le vide laissé, selon eux par les journaux de proximité à lille, lyon ou marseille."
FR-2935-REFERENCE-SYSTEM-PG,"plusieurs d’entre eux entendent combler le vide laissé, selon eux par les journaux de proximité à lille, lyon ou marseille.","journalistes et spécialistes du secteur ont travaillé sur les pistes pour surmonter cette crise lors du premier festival de l ’ info locale , qui s ’ est tenu à nantes les 27 et 28 juin .
"
FR-2935-SYSTEM-REFERENCE-BERT,"les quotidiens régionaux ont vu leur chiffre d [unk] affaires fondre de presque 20 % entre 2006 et 2016 .
","plusieurs d’entre eux entendent combler le vide laissé, selon eux par les journaux de proximité à lille, lyon ou marseille."
FR-2935-REFERENCE-SYSTEM-BERT,"plusieurs d’entre eux entendent combler le vide laissé, selon eux par les journaux de proximité à lille, lyon ou marseille.","les quotidiens régionaux ont vu leur chiffre d [unk] affaires fondre de presque 20 % entre 2006 et 2016 .
"
FR-11638-SYSTEM-REFERENCE-PG,"rtl prend ses distances avec eric zemmour , condamné une deuxième fois et de manière définitive le 17 septembre pour « provocation à la haine raciale » .
il fait l ’ objet d ’ une nouvelle enquête après un violent discours xénophobe et islamophobe samedi , prononcé lors d ’ un événement organisé par des soutiens de marion maréchal .
","déjà écarté de ses chroniques hebdomadaires l’an passé, il n’interviendra plus dans les débats le vendredi."
FR-11638-REFERENCE-SYSTEM-PG,"déjà écarté de ses chroniques hebdomadaires l’an passé, il n’interviendra plus dans les débats le vendredi.","rtl prend ses distances avec eric zemmour , condamné une deuxième fois et de manière définitive le 17 septembre pour « provocation à la haine raciale » .
il fait l ’ objet d ’ une nouvelle enquête après un violent discours xénophobe et islamophobe samedi , prononcé lors d ’ un événement organisé par des soutiens de marion maréchal .
"
FR-11638-SYSTEM-REFERENCE-BERT,"la société des journalistes de rtl s [unk] était désolidarisée à plusieurs reprises des propos de son chroniqueur , l [unk] accusant de « ternir les valeurs » portées par la chaîne .
","déjà écarté de ses chroniques hebdomadaires l’an passé, il n’interviendra plus dans les débats le vendredi."
FR-11638-REFERENCE-SYSTEM-BERT,"déjà écarté de ses chroniques hebdomadaires l’an passé, il n’interviendra plus dans les débats le vendredi.","la société des journalistes de rtl s [unk] était désolidarisée à plusieurs reprises des propos de son chroniqueur , l [unk] accusant de « ternir les valeurs » portées par la chaîne .
"
FR-13576-SYSTEM-REFERENCE-PG,"le nombre de demandeurs d ’ asile en provenance d ’ afrique est passé de moins de 100 en 2014 à près de 1 000 depuis le début de l ’ année .
une situation qui pèse lourdement sur la situation démographique , économique et sociale du département .
","sur l’île, que le chef de l’etat visite mardi, près d’un habitant sur deux est de nationalité étrangère, et ce déséquilibre s’est encore accru depuis 2012."
FR-13576-REFERENCE-SYSTEM-PG,"sur l’île, que le chef de l’etat visite mardi, près d’un habitant sur deux est de nationalité étrangère, et ce déséquilibre s’est encore accru depuis 2012.","le nombre de demandeurs d ’ asile en provenance d ’ afrique est passé de moins de 100 en 2014 à près de 1 000 depuis le début de l ’ année .
une situation qui pèse lourdement sur la situation démographique , économique et sociale du département .
"
FR-13576-SYSTEM-REFERENCE-BERT,"le déficit migratoire des natifs de mayotte a presque doublé par rapport à la période 2007 - 2012 , du fait des départs , notamment de jeunes , vers la réunion ou la métropole .
","sur l’île, que le chef de l’etat visite mardi, près d’un habitant sur deux est de nationalité étrangère, et ce déséquilibre s’est encore accru depuis 2012."
FR-13576-REFERENCE-SYSTEM-BERT,"sur l’île, que le chef de l’etat visite mardi, près d’un habitant sur deux est de nationalité étrangère, et ce déséquilibre s’est encore accru depuis 2012.","le déficit migratoire des natifs de mayotte a presque doublé par rapport à la période 2007 - 2012 , du fait des départs , notamment de jeunes , vers la réunion ou la métropole .
"
FR-5590-SYSTEM-REFERENCE-PG,"editorial .
les hommages pleuvent et c ’ est bien naturel dès lors qu ’ il s ’ agit de la tunisie , ce petit pays théâtre d ’ une tran­sition démocratique unique dans le monde arabo-musulman .
","editorial.
béji caïd essebsi, le premier chef d’etat élu au suffrage direct depuis la révolution de 2011, est mort jeudi 25 juillet à l’âge de 92 ans.
homme-clé de la stabilisation démocratique du pays, il a aussi montré ses limites."
FR-5590-REFERENCE-SYSTEM-PG,"editorial.
béji caïd essebsi, le premier chef d’etat élu au suffrage direct depuis la révolution de 2011, est mort jeudi 25 juillet à l’âge de 92 ans.
homme-clé de la stabilisation démocratique du pays, il a aussi montré ses limites.","editorial .
les hommages pleuvent et c ’ est bien naturel dès lors qu ’ il s ’ agit de la tunisie , ce petit pays théâtre d ’ une tran­sition démocratique unique dans le monde arabo-musulman .
"
FR-5590-SYSTEM-REFERENCE-BERT,"editorial .
le premier chef d [unk] etat élu au suffrage direct depuis la révolution de 2011 est mort jeudi 25 juillet à l [unk] âge de 92 ans .
","editorial.
béji caïd essebsi, le premier chef d’etat élu au suffrage direct depuis la révolution de 2011, est mort jeudi 25 juillet à l’âge de 92 ans.
homme-clé de la stabilisation démocratique du pays, il a aussi montré ses limites."
FR-5590-REFERENCE-SYSTEM-BERT,"editorial.
béji caïd essebsi, le premier chef d’etat élu au suffrage direct depuis la révolution de 2011, est mort jeudi 25 juillet à l’âge de 92 ans.
homme-clé de la stabilisation démocratique du pays, il a aussi montré ses limites.","editorial .
le premier chef d [unk] etat élu au suffrage direct depuis la révolution de 2011 est mort jeudi 25 juillet à l [unk] âge de 92 ans .
"
FR-11396-SYSTEM-REFERENCE-PG,"installée en asie , chargée du marketing pour un groupe du cac 40 , bérangère penaud voit sa vie basculer en 2010 , quand elle reçoit la visite de son père .
la jeune femme se rend compte qu ’ il a du mal à trouver ses mots et adopte un comportement erratique .
","la france compte plus de huit millions de personnes accompagnant un proche malade ou handicapé.
plusieurs d’entre elles, interrogées par « le monde », jugent que le futur congé rémunéré présenté le 30 septembre ne répond pas aux besoins de tous."
FR-11396-REFERENCE-SYSTEM-PG,"la france compte plus de huit millions de personnes accompagnant un proche malade ou handicapé.
plusieurs d’entre elles, interrogées par « le monde », jugent que le futur congé rémunéré présenté le 30 septembre ne répond pas aux besoins de tous.","installée en asie , chargée du marketing pour un groupe du cac 40 , bérangère penaud voit sa vie basculer en 2010 , quand elle reçoit la visite de son père .
la jeune femme se rend compte qu ’ il a du mal à trouver ses mots et adopte un comportement erratique .
"
FR-11396-SYSTEM-REFERENCE-BERT,"un nombre croissant de salariés se retrouvent à accompagner un proche malade ou handicapé , tout en devant mener de front leur activité professionnelle .
","la france compte plus de huit millions de personnes accompagnant un proche malade ou handicapé.
plusieurs d’entre elles, interrogées par « le monde », jugent que le futur congé rémunéré présenté le 30 septembre ne répond pas aux besoins de tous."
FR-11396-REFERENCE-SYSTEM-BERT,"la france compte plus de huit millions de personnes accompagnant un proche malade ou handicapé.
plusieurs d’entre elles, interrogées par « le monde », jugent que le futur congé rémunéré présenté le 30 septembre ne répond pas aux besoins de tous.","un nombre croissant de salariés se retrouvent à accompagner un proche malade ou handicapé , tout en devant mener de front leur activité professionnelle .
"
FR-9310-SYSTEM-REFERENCE-PG,"le batteur de jazz simon goubert au théâtre 71 , scène nationale de malakoff , en octobre 2017 .
nathalie comme un enfant sans écran , très délicat dans l ’ existence , soudain déchaîné , d ’ une présence de feu en scène .
","le musicien publie « nous verrons… », un neuvième album sous son nom, admirablement composé."
FR-9310-REFERENCE-SYSTEM-PG,"le musicien publie « nous verrons… », un neuvième album sous son nom, admirablement composé.","le batteur de jazz simon goubert au théâtre 71 , scène nationale de malakoff , en octobre 2017 .
nathalie comme un enfant sans écran , très délicat dans l ’ existence , soudain déchaîné , d ’ une présence de feu en scène .
"
FR-9310-SYSTEM-REFERENCE-BERT,"le batteur de jazz présente son neuvième album , « nous verrons [unk] album » .
","le musicien publie « nous verrons… », un neuvième album sous son nom, admirablement composé."
FR-9310-REFERENCE-SYSTEM-BERT,"le musicien publie « nous verrons… », un neuvième album sous son nom, admirablement composé.","le batteur de jazz présente son neuvième album , « nous verrons [unk] album » .
"
FR-15464-SYSTEM-REFERENCE-PG,"a pékin , la librairie bookworm , déclarée « structure illégale » , est plus qu ’ une librairie : rare espace de liberté de parole , dans un pays où le moindre événement culturel est soumis à la censure .
","l’établissement fonctionnait comme un salon littéraire où venaient débattre intellectuels, écrivains, militants et chercheurs, étrangers et chinois."
FR-15464-REFERENCE-SYSTEM-PG,"l’établissement fonctionnait comme un salon littéraire où venaient débattre intellectuels, écrivains, militants et chercheurs, étrangers et chinois.","a pékin , la librairie bookworm , déclarée « structure illégale » , est plus qu ’ une librairie : rare espace de liberté de parole , dans un pays où le moindre événement culturel est soumis à la censure .
"
FR-15464-SYSTEM-REFERENCE-BERT,"la librairie bookworm , déclarée « structure illégale » , va fermer ses portes , dès le 11 novembre .
","l’établissement fonctionnait comme un salon littéraire où venaient débattre intellectuels, écrivains, militants et chercheurs, étrangers et chinois."
FR-15464-REFERENCE-SYSTEM-BERT,"l’établissement fonctionnait comme un salon littéraire où venaient débattre intellectuels, écrivains, militants et chercheurs, étrangers et chinois.","la librairie bookworm , déclarée « structure illégale » , va fermer ses portes , dès le 11 novembre .
"
FR-13767-SYSTEM-REFERENCE-PG,"a moins que vous ne soyez un expert de la diplomatie slovène , vous n ’ avez sans doute jamais entendu parler de janez lenarcic .
et , sauf ursula von der leyen , la présidente de la commission européenne , qui doit prendre ses fonctions dans les prochaines semaines , n ’ est pas de ceux qui font les gros titres : ni stratégique – le « green deal » ou la fiscalité le sont bien plus – ni polémique .
","inconnus du grand public et parfois de leurs pairs, les commissaires européens ont tiré parti de leur grand oral devant les eurodéputés pour se présenter, avec plus ou moins de succès."
FR-13767-REFERENCE-SYSTEM-PG,"inconnus du grand public et parfois de leurs pairs, les commissaires européens ont tiré parti de leur grand oral devant les eurodéputés pour se présenter, avec plus ou moins de succès.","a moins que vous ne soyez un expert de la diplomatie slovène , vous n ’ avez sans doute jamais entendu parler de janez lenarcic .
et , sauf ursula von der leyen , la présidente de la commission européenne , qui doit prendre ses fonctions dans les prochaines semaines , n ’ est pas de ceux qui font les gros titres : ni stratégique – le « green deal » ou la fiscalité le sont bien plus – ni polémique .
"
FR-13767-SYSTEM-REFERENCE-BERT,"le slovène janez lenarcic est auditionné par les eurodéputés à bruxelles , le 2 octobre .
","inconnus du grand public et parfois de leurs pairs, les commissaires européens ont tiré parti de leur grand oral devant les eurodéputés pour se présenter, avec plus ou moins de succès."
FR-13767-REFERENCE-SYSTEM-BERT,"inconnus du grand public et parfois de leurs pairs, les commissaires européens ont tiré parti de leur grand oral devant les eurodéputés pour se présenter, avec plus ou moins de succès.","le slovène janez lenarcic est auditionné par les eurodéputés à bruxelles , le 2 octobre .
"
FR-12456-SYSTEM-REFERENCE-PG,"la tuerie de la préfecture de police est un attentat à mèche longue , dont on découvre davantage , chaque jour qui passe , le tribut exorbitant qu ’ il pourrait exiger des forces de l ’ ensemble de la société .
","mickaël harpon a tué quatre personnes à paris, mais il a aussi durement traumatisé toute la police.
et, au-delà, les conséquences de cet acte, politiquement et dans la société, sont nombreuses."
FR-12456-REFERENCE-SYSTEM-PG,"mickaël harpon a tué quatre personnes à paris, mais il a aussi durement traumatisé toute la police.
et, au-delà, les conséquences de cet acte, politiquement et dans la société, sont nombreuses.","la tuerie de la préfecture de police est un attentat à mèche longue , dont on découvre davantage , chaque jour qui passe , le tribut exorbitant qu ’ il pourrait exiger des forces de l ’ ensemble de la société .
"
FR-12456-SYSTEM-REFERENCE-BERT,"les enquêteurs restent prudents sur la qualification terroriste de l [unk] attaque , celui d [unk] une radicalisation islamiste passée inaperçue de la hiérarchie policière .
","mickaël harpon a tué quatre personnes à paris, mais il a aussi durement traumatisé toute la police.
et, au-delà, les conséquences de cet acte, politiquement et dans la société, sont nombreuses."
FR-12456-REFERENCE-SYSTEM-BERT,"mickaël harpon a tué quatre personnes à paris, mais il a aussi durement traumatisé toute la police.
et, au-delà, les conséquences de cet acte, politiquement et dans la société, sont nombreuses.","les enquêteurs restent prudents sur la qualification terroriste de l [unk] attaque , celui d [unk] une radicalisation islamiste passée inaperçue de la hiérarchie policière .
"
FR-13512-SYSTEM-REFERENCE-PG,"une manifestation a réuni 525 000 personnes à barcelone , selon la police municipale , point d ’ orgue de la mobilisation entamée lundi contre la condamnation par la justice espagnole de neuf dirigeants indépendantistes .
","au cinquième jour de manifestation des indépendantistes contre la condamnation de leurs dirigeants, la capitale catalane a connu de nouveaux heurts, vendredi."
