id,model,focus,coverage
32,BERT,0.3681137338607418,1.8529750262622275
32,PG,1.3408433717047,1.555447055152614
33,BERT,-0.9144163491325634,-0.14955918211111552
33,PG,-0.2513040474962794,-0.6536470944318906
34,BERT,-0.6475140907469258,-0.3992087868463696
34,PG,-0.6326549132783269,-1.5041348508807906
35,BERT,0.08472642152818001,-0.8604387586730343
35,PG,-1.1096789651980008,-0.5661305832362672
36,BERT,-0.24633561220815586,-0.6115916616972231
36,PG,-0.28959945171622065,-0.04112844394924644
37,BERT,-0.6698157425310645,-0.7912926231677576
37,PG,-0.18434118138539554,0.5184036841608931
38,BERT,-0.5806260468097426,-0.27870942340577765
38,PG,-0.3760584302131431,-0.17422858644291642
39,BERT,0.8029000153355682,0.9626073550580893
39,PG,0.6253200014958914,0.14120199959326535
40,BERT,0.7610424691143926,1.4340513022472792
40,PG,-0.5518515303854657,-1.0820845951877784
41,BERT,-0.9733093441491322,-0.5924074088132304
41,PG,-0.13605202900542632,0.1070272319741545
42,BERT,-0.6089018440739168,0.1622908397158952
42,PG,0.5182306051402913,0.25478517464523576
43,BERT,1.3256462116928942,1.4660666619396847
43,PG,1.2601462088440492,1.0280150240804036
44,BERT,-0.8783510709781742,0.05512963922244722
44,PG,-0.7176149227170824,0.9987836224886942
45,BERT,0.5130980134365938,0.6364899087599613
45,PG,-0.45013252974513024,-0.7854049623281669
46,BERT,-0.04139372459461891,0.23505154968556424
46,PG,-1.7879531348337547,-0.4400947078522444
47,BERT,-1.1579107063772656,-0.8226252027980072
47,PG,0.190574997667094,0.827040250554432
48,BERT,0.15650891592021246,-0.014180738386240668
48,PG,-0.3369455117128501,-0.1364162659477174
49,BERT,0.4279684417054687,0.714295473297388
49,PG,-0.9140340026723042,0.329249408630196
50,BERT,0.3418309399761532,0.4702286628472083
50,PG,0.07504924154053483,0.06175446220522038
51,BERT,-0.956150730536003,0.11285944296415786
51,PG,-0.5428190284351776,1.0697073257439869
52,BERT,-0.06016401181210626,1.347536619916933
52,PG,-0.4888376935479841,-0.8020264220169558
53,BERT,-1.7265360524640023,-1.0412584489594816
53,PG,-0.3415499514463367,-1.0286132530938945
54,BERT,-0.8727644986929911,0.8598742514659579
54,PG,-0.618028974556,1.0716209228918852
55,BERT,-0.6710159550055262,-0.2975258601528421
55,PG,0.41594543730168665,0.8739185223004946
56,BERT,-0.2233393608086319,-0.10450678370753257
56,PG,-0.0949628741222533,0.841007651428177
57,BERT,0.25955605147598176,-0.1053949540825252
57,PG,-1.2465578753326338,-0.7190116798265791
58,BERT,0.7277998856347058,1.4818735424917826
58,PG,0.7266127466052206,0.0735341432753928
59,BERT,-0.16076310020297985,-0.4004673684983044
59,PG,-1.350729079243105,-0.926461682304742
60,BERT,0.6380089738680591,-0.00784578440339295
60,PG,0.9481614208558384,1.181890730273103
61,BERT,0.4042786577026161,-0.6214208342563756
61,PG,-0.1805917070314147,-1.4600434242306424
62,BERT,0.2023397054867626,0.3621475108838325
62,PG,-0.24507374014759364,-0.5250469756747408
63,BERT,-0.18596631319824752,0.5505910510907909
63,PG,-1.1155228385977052,-1.7083711434890825
64,BERT,-1.7512392351251835,-1.8309190019499808
64,PG,-0.3309266223350001,-0.3686601749607625
65,BERT,0.7653838708870446,0.6757966848542551
65,PG,1.1833057953790225,0.6952913809893461
66,BERT,-0.11382412374186708,-0.1695329155532573
66,PG,-0.2703256314982477,0.1832155156522335
67,BERT,-0.7822061910192701,0.004766494444206959
67,PG,1.6606754386724072,1.201639091670674
68,BERT,0.2649937011877815,-0.21767002023391305
68,PG,-0.77340491729529,-1.3553736144148991
69,BERT,-0.3929827289572758,0.3124624931920381
69,PG,-0.05398083049423652,0.05790518533226874
70,BERT,0.040715353755438485,-0.5396833903867602
70,PG,-0.05770967869528396,0.39409374703998573
71,BERT,-0.5169189606911169,-0.9024961719278188
71,PG,-2.258670721031591,-1.3828719268910992
72,BERT,0.45265730421656103,1.0308708008200909
72,PG,0.847365469806331,1.098173530140694
73,BERT,-0.5540858429113974,-0.4461591239086234
73,PG,-0.07855267407550452,-0.4946045203307054
74,BERT,0.6243261580840117,0.21710869715495412
74,PG,0.7254444678018771,-0.038125506177110184
75,BERT,-0.3755445281158984,0.7191627702912916
75,PG,-1.0301091101244784,-1.3675322422233311
76,BERT,-0.0523738819564894,1.5806803833227476
76,PG,-1.0156849065362887,-0.7102351920010355
77,BERT,0.26321105365707953,-0.688286155552733
77,PG,-0.527791184245064,-0.4809055089150201
78,BERT,-0.3012637658707092,0.004099748923881134
78,PG,-1.0665484835497836,-0.6898581700568348
79,BERT,0.2453078519884971,0.11225793072933032
79,PG,1.4271236366777138,0.17251466125324347
80,BERT,-0.8957991534485713,0.018494713200248914
80,PG,-0.687192318300562,0.44830774440536336
81,BERT,0.9319806398426116,0.23045340171936626
81,PG,1.0786888005293618,0.7675880079921829
82,BERT,0.3590202911653725,-0.10910723896014896
82,PG,-0.9105067161587752,-0.6185527368726724
83,BERT,-0.10795424654142673,1.4938190758190568
83,PG,-0.20177954559714695,-0.5141530571871731
84,BERT,-0.6017090852762443,-0.002230116995715662
84,PG,-0.8781358221403721,0.23305634800170744
85,BERT,-0.0023669667811115533,0.7228511916744854
85,PG,-0.8003789354363545,0.01887446655506886
86,BERT,-1.9587657967842005,-1.9795769934122545
86,PG,-1.3018732633185153,-1.7873062204185022
87,BERT,-0.4176336272117931,0.4071336995855266
87,PG,0.5968046504744916,0.43265123639397857
88,BERT,-0.714288399630794,-0.3242878298932555
88,PG,-0.7676196790511955,-0.18232081856016555
89,BERT,1.002312630273453,0.8971853866868634
89,PG,0.2085193921363987,0.3220148080714655
90,BERT,0.3487071150044685,0.13667171423972274
90,PG,-0.6473552536824347,-0.9493731329789096
91,BERT,1.1214457996370657,-0.0011208995125721783
91,PG,-0.005341144317470163,-0.12653743627067235
92,BERT,0.5061084925668368,0.2668595798759623
92,PG,0.7675880079921829,0.14443256063733445
93,BERT,0.556274752378337,-0.23661849884631836
93,PG,0.6147590735541255,1.0414791442334441
94,BERT,-1.360684905397365,1.010239567048238
94,PG,-0.19723398750595736,0.6407655246581556
95,BERT,0.21445727688393387,0.331541972918083
95,PG,0.4815240700806252,1.9748397558690696
96,BERT,1.2124485553385551,1.1465138424394932
96,PG,0.6438807718287346,0.818095215086112
97,BERT,0.21619588356745145,-0.6663582244944394
97,PG,0.4578550864771653,0.4688157796146926
98,BERT,0.8597170163522049,0.5030943791359713
98,PG,0.3759047300059894,-0.4812834083196814
99,BERT,0.7963467689140895,1.003449916353879
99,PG,-0.6510154043346189,-0.7730438114494081
100,BERT,-0.311630148073661,-1.0540323735434918
100,PG,-0.5424718749820341,0.5117752172912517
101,BERT,-0.7468040092745726,-0.512827872775201
101,PG,-0.2881376437950654,0.036389772044452005
102,BERT,-1.1897991854764165,-0.8310024877020098
102,PG,-0.3053820150200762,-0.2637930272143405
103,BERT,1.3181322768671189,0.15599193075901516
103,PG,-0.2300940997426989,-0.4256657087641909
104,BERT,0.3964554342317123,0.5345822487602617
104,PG,0.6254005164167062,0.8331587608227923
105,BERT,0.3022329650959312,1.6225369106388496
105,PG,1.064651575502925,1.4340513022472792
106,BERT,0.6338506448520176,-0.07457472366899548
106,PG,1.292975897000799,0.2600658419184429
107,BERT,-0.045122628521627184,-0.4142116570781768
107,PG,-0.033574113467853994,-0.8602511523170374
108,BERT,1.3264202342940574,-0.2784269061258141
108,PG,-0.547831133985597,-1.083723114190527
109,BERT,-0.4297541656164811,0.5357317485270437
109,PG,-0.2529839240650804,0.6003359361434827
110,BERT,0.19480382062192347,1.1949114784486932
110,PG,0.2686222353060741,0.4833446314198434
111,BERT,0.3294876710811561,-0.09301518335514114
111,PG,-0.1941254879274069,0.491326735887365
112,BERT,-0.5694450830344007,0.18673971201983966
112,PG,-0.848025150525121,-0.7805903463429225
113,BERT,0.3400657446452759,-0.003253217192875043
113,PG,-0.10365573406743496,0.07249261863035372
114,BERT,-0.0296045319586246,-1.1365825477933311
114,PG,-1.1270257678186817,-1.3733960791053834
115,BERT,1.1785622339600348,0.4769594016285737
115,PG,1.1092991505332528,0.5802422567079618
116,BERT,-1.292777935764372,-0.9099150585920732
116,PG,0.25723956075148385,0.6975625704442114
117,BERT,-0.3845159837426457,1.0804528757119674
117,PG,0.30452689033039315,-0.6733018892825218
118,BERT,0.6328712265349495,0.6141211845294077
118,PG,-0.1290112009643423,1.2776133509214973
119,BERT,-0.2726319686504246,-0.5837061403338462
119,PG,-1.0621330741768098,-0.08336297002907976
120,BERT,-0.7949965817354605,-0.5406511085998834
120,PG,-0.3087417995650497,-0.4642367019506439
121,BERT,0.3693872239845361,0.548201089624511
121,PG,0.3085832704935662,0.6482605265333982
122,BERT,-0.02970725855182917,0.13508364702628295
122,PG,0.4432618995348591,0.6684697921117698
123,BERT,-0.3392616822573436,0.9833729348327424
123,PG,-0.8719646918020061,-0.9201969947397752
124,BERT,-1.1304984641950415,-0.7913689702961034
124,PG,-0.340679232905669,-1.0264667586487943
125,BERT,0.9683919425730498,-0.4930815238551543
125,PG,-0.4469313109707098,-0.4745433118343007
126,BERT,-1.06905903068782,0.010351129619807628
126,PG,0.4545565168347288,-0.07148744190578853
127,BERT,0.5620388125151498,0.7003551217819634
127,PG,0.0538375357852695,0.25830731555353825
128,BERT,-0.15536865942954062,0.19467123041207526
128,PG,-0.11960025173663252,0.024926671400058772
129,BERT,0.2774104679116263,0.9864416243385248
129,PG,0.3258584526459117,0.27007704478547473
130,BERT,-1.1289884595458872,-1.3728313616676162
130,PG,-0.2877472274252311,0.6553083844197629
131,BERT,0.7791828312178954,0.808305148514016
131,PG,-0.3532374953694741,0.3607497173935728
132,BERT,0.8338517550171266,0.806898587800779
132,PG,0.7487207152671843,0.6462893195218798
133,BERT,0.9902990250422792,1.0621319902046469
133,PG,-0.02080193694575021,0.5851387761316768
134,BERT,0.07731611179953203,0.16248528525401348
134,PG,0.2959385792668751,1.2439220071214394
