id,model,focus,coverage
3748,PG,-0.8131850511008093,-0.5977658962412882
4116,BERT,0.7905618032897644,-0.6022159713430546
4116,PG,-0.7692838178708407,-0.7764445558126934
4146,BERT,1.96005762191768,1.2025699732992272
4146,PG,0.5736286866986452,0.34130954718323103
4173,BERT,0.17103014473156306,0.11929983447969365
4173,PG,0.3183488163497559,0.2721156483332534
4421,BERT,-0.3780138494299053,-0.6583386766327203
4421,PG,-0.4732075497954155,-0.19723887873653587
4789,BERT,-0.5126680683336211,-0.8038334741155461
4789,PG,-0.6935705653720937,-0.7472179785468384
4820,BERT,0.2149394088349698,1.1879086930062284
4820,PG,-0.7453668093974685,-0.2605561503658506
4928,BERT,1.422502522412838,1.2542497201345724
4928,PG,-0.33337924347209635,-0.3109518217994225
5018,BERT,-0.409777349008662,-0.5036971323720095
5018,PG,-0.6832113165670187,-0.16123542892961865
5071,BERT,-0.8038334741155461,-0.7741554773255509
5071,PG,0.6573693291896199,1.8056445137664856
5124,BERT,-0.2148246488033162,-0.7764445558126934
5124,PG,0.9418790425910204,0.056864214992811114
5131,BERT,-0.28839492909378256,-0.7995859510485935
5131,PG,-0.12807618969999504,-0.7764445558126934
5197,BERT,-0.13323004849002165,-0.7493851344532297
5197,PG,-0.03975105885121085,-0.03506905690480303
5356,BERT,1.5096793830726365,1.1355914733870078
5356,PG,0.5902418685277285,-0.19870479593880389
5640,BERT,-0.09867753443083993,0.3430437873440773
5640,PG,-0.7148662667932912,-0.8383605314134019
5656,BERT,-0.7764445558126934,-0.6864489273505364
5656,PG,-0.4831791211867715,-0.9136670973638128
5858,BERT,-0.9531521277664954,-0.5548021501087099
5858,PG,-0.7764445558126934,-0.8038334741155461
5923,BERT,-0.21064210247327309,-0.4166593220661108
5923,PG,0.7220023867246779,0.292982665189167
6038,BERT,0.7766217633696169,1.0231923210604157
6038,PG,0.898408951314512,0.5146516472077918
6109,BERT,1.1499094486923331,0.579868030139316
6109,PG,0.9488174450533241,1.1717961831872514
6153,BERT,-0.5174633356858191,0.7009005425237218
6153,PG,-0.9136670973638128,-0.3644147493776895
6220,BERT,-0.6583386766327203,-0.7764445558126934
6220,PG,-0.6583386766327203,-0.6583386766327203
6256,BERT,-0.8934865776195139,-0.6662365057781275
6256,PG,0.7359812290279456,-0.3232436660241848
6533,BERT,-0.6583386766327203,-0.7764445558126934
6533,PG,-0.7179913507352991,-0.34197424540765803
6743,BERT,1.3790362807362315,1.2912003734444857
6743,PG,0.40507881189111,2.054313102046876
6793,BERT,-0.43616555091098497,-0.5531469031743398
6793,PG,-0.5723509091275208,-0.4443267509934208
7001,BERT,-0.9136670973638128,-0.6444751110268746
7001,PG,-0.5174633356858191,1.294444694034096
7145,BERT,0.6403920979857424,-0.04123123691670564
7145,PG,-0.2929060312914193,0.6348063365326956
7173,BERT,0.4230060943032581,0.4621409635582814
7173,PG,-0.4089086905290149,-0.0814667542588887
7178,BERT,-0.7764445558126934,-0.6306115454210287
7178,PG,-0.4964922124568476,-0.8787104558233089
7242,BERT,-0.8502936414427982,-0.6167503874609905
7242,PG,-0.7535258810369531,0.12414882753563306
7347,BERT,-0.8218879174431363,-0.80995480741374
7347,PG,-0.428304976661448,-0.9531521277664954
7411,BERT,0.5077962636326318,-0.7144899271785695
7411,PG,0.9621417000973173,1.9899968089978999
7443,BERT,-0.7238028817875054,-0.5114648141814959
7443,PG,0.650944047918051,0.7861861734304263
7465,BERT,3.45816687974046,1.5270572511096283
7465,PG,1.2436124074383974,1.53137198271054
7629,BERT,-0.007269354798975725,0.11081965849315048
7629,PG,0.34032681272270643,1.6849062903778629
7635,BERT,-0.23959178109801024,-0.4467069423372832
7635,PG,0.2246604393985165,0.12008037903596827
7827,BERT,-0.6674437614200914,-0.5174633356858191
7827,PG,-0.7764445558126934,-0.44600934969098405
7997,BERT,1.3348901648244302,1.5412692063739672
7997,PG,-0.0009022532302485805,0.9270573691007002
8140,BERT,-0.3270016493147176,-0.8262754935125528
8140,PG,-0.9531521277664954,-0.7179913507352991
8455,BERT,-0.9531521277664954,-1.057968852040693
8455,PG,-0.6583386766327203,-0.8038334741155461
8503,BERT,1.0685309117083572,0.591937055704688
8503,PG,0.8848657072970171,1.432399746076266
8504,BERT,-0.887449616208435,-0.4760263404655192
8504,PG,-0.595579634331839,-0.003128608215252589
8722,BERT,-0.3693383402814055,0.5421772877966551
8722,PG,-0.8811805513618881,-0.6428912670021919
8733,BERT,-0.887449616208435,-0.3547287805264092
8733,PG,0.6815451344644451,0.3502240363861338
8851,BERT,0.7671371714875046,0.24438851712156184
8851,PG,0.047103687021393705,0.4120805823398872
8928,BERT,-0.3270016493147176,-0.6567281481561239
8928,PG,1.5303872765947508,1.5096793830726365
8960,BERT,2.175798366190364,2.543095663137205
8960,PG,2.0038170523313767,2.0704889579236494
9041,BERT,2.3762449067264853,1.9338617506361704
9041,PG,-0.3365444116396675,-0.3055227668732324
9057,BERT,2.3336137613997328,0.9911032103951838
9057,PG,-0.8699712954381829,-0.7310421226700647
9092,BERT,0.9382410433264256,0.4637381893768666
9092,PG,-0.7245777137138351,-0.6583386766327203
9224,BERT,-0.042482678969664664,-0.04059496431633517
9224,PG,0.24480392027595466,-0.3126514551465565
9231,BERT,-0.8612321350530568,-0.8350146538976788
9231,PG,-0.7764445558126934,-0.6444751110268746
9327,BERT,-0.5783540574004999,-0.8038334741155461
9327,PG,-0.7764445558126934,-0.5751572829976456
9423,BERT,-0.03430265550298114,0.21639689390099284
9423,PG,-0.11099739120038206,-0.18875584835446133
9534,BERT,-0.04592896904263751,-0.6574973453930015
9534,PG,1.4666753216313146,0.9654392434308572
9565,BERT,-0.3396583772948431,0.017005354241535486
9565,PG,-0.21906535829828375,-0.23458918512231375
9621,BERT,-0.6464420584512728,-0.8038334741155461
9621,PG,-0.2148246488033162,-0.7764445558126934
9646,BERT,-0.7764445558126934,-0.6902915516059359
9646,PG,0.008707901822183542,-0.2660566578628327
9689,BERT,-0.033306188961458205,-0.5029071989098169
9689,PG,-0.7937719554998274,-0.8403832512052408
9724,BERT,-0.17731873111883148,0.29845423232264884
9724,PG,-0.4961229950187958,-0.14742116217486606
9928,BERT,1.8454798611377343,1.2021448348526107
9928,PG,-0.5052082049517853,-0.05907914171755446
9979,BERT,-0.7764445558126934,-0.7238028817875054
9979,PG,-0.6306115454210287,-0.9173527976783066
10119,BERT,1.448139033902958,1.3737433493833195
10119,PG,1.1339308616752015,0.11869587628527994
10149,BERT,-0.042482678969664664,0.0073388415562457
10149,PG,1.1501044381466106,2.3284994976080875
10449,BERT,-0.8038334741155461,-0.7764445558126934
10449,PG,-0.9136670973638128,-0.6583386766327203
10528,BERT,0.3173025547769181,0.35517681898269043
10528,PG,0.252822876307196,0.817698362667847
10556,BERT,1.256845561118051,0.5887913953582572
10556,PG,1.7536741665146958,1.2054677989743805
10635,BERT,-0.5488704195462527,-0.44775749614997706
10635,PG,0.4966451662544505,1.8056895530841883
10697,BERT,-0.6444356364832609,-0.8699712954381829
10697,PG,0.07802572985141247,-0.2416339937701937
10793,BERT,-0.5548021501087099,-0.6583386766327203
10793,PG,-0.6167479798151829,-0.30055174074875896
10828,BERT,-0.09599807506901928,-0.09350729592478846
10828,PG,0.4284770042725359,0.0435085982954746
11068,BERT,0.2149394088349698,-0.8038334741155461
11068,PG,0.05526691280172735,0.9739025763137912
11377,BERT,-0.9136670973638128,-0.9136670973638128
11377,PG,-0.5884563033216803,0.3188558751387361
11399,BERT,-0.7553878862026183,-0.6548243770315881
11399,PG,0.13765887805773522,-0.0999130682805809
11413,BERT,-0.8437538142828048,-0.3780138494299053
11413,PG,-0.1878723227303632,-0.5021612047606663
11495,BERT,-0.9531521277664954,-0.6016352756558759
11495,PG,0.9992580898087896,0.4991422369177238
11519,BERT,-0.2582300684793614,-0.6882723978185711
11519,PG,-0.6325304623140604,0.01889219409660625
11578,BERT,0.09198370714814698,-0.2603179036376812
11578,PG,-0.23507520804184606,1.3549944865326118
11591,BERT,0.4548405144154291,0.04726290150511606
11591,PG,-0.2938381743722323,0.9215493029591814
11655,BERT,-0.6951880877356625,-0.7764445558126934
11655,PG,-0.06783203172234697,-0.3780138494299053
11680,BERT,1.3966598917810682,1.1747385035839817
11680,PG,0.7647917667278415,0.6192655584413865
11692,BERT,-0.989973351779614,-0.7553059064852251
11692,PG,-0.6583386766327203,-0.9355769515707512
11746,BERT,-0.6907960482071903,-0.579529806816544
11746,PG,-0.3538147579619459,-0.5030077781652906
12179,BERT,-0.3913491492578191,0.05352931528530228
12179,PG,-0.09430091148476316,-0.22392816655993786
12303,BERT,0.3475028170741467,1.1530714605676575
12303,PG,0.014931145930053069,-0.1713753226067568
12323,BERT,-1.057968852040693,-0.9136670973638128
12323,PG,1.5270949129647902,1.6311912902144592
12570,BERT,1.4639524957108938,0.16594361757463216
12570,PG,0.004959319723134237,-0.4948564248831682
12687,BERT,-0.7043922506830832,-0.6444751110268746
12687,PG,-0.6663386991629704,-0.5882748544543408
13079,BERT,-0.6956403646003441,-0.8934865776195139
13079,PG,1.2043729730928252,1.3870079132609672
13280,BERT,-0.8038334741155461,-0.5342017429977736
13280,PG,-0.7702925965243671,-0.678862830903303
13530,BERT,0.5825739994514454,-0.03975105885121085
13530,PG,-0.4956024190323186,-0.06114913026263236
13597,BERT,0.749491313299774,0.7960506058347959
13597,PG,-0.5854594197791024,-0.6583386766327203
13808,BERT,0.028049328727286237,-0.17116867850858242
13808,PG,0.6621793248539961,-0.17116203624495266
