id,model,score
000595,BERT,-0.3429011812355948
000156,BERT,-0.5379906397815789
000337,BERT,-0.7315779913384208
000192,PG,-0.261270061747621
000470,PG,1.861590204719607
000500,BERT,-0.15839756041989025
000619,PG,-1.1690554581385169
000367,PG,0.8638014665132853
000668,PG,-0.22054389990347487
000512,BERT,-0.4345343122240148
000076,BERT,0.20356727564648272
000045,BERT,1.0484970690763584
000639,PG,-0.9288864721029139
000195,PG,-1.0126678243733795
000050,PG,-0.5918265823291827
000077,PG,-0.15252193779304227
000566,PG,-1.0638566316364535
000033,BERT,0.19323524505504322
000571,PG,-0.32384382658984096
000668,BERT,-0.19767872155807006
000279,PG,-0.9638467884480812
000298,BERT,0.8193494563531925
000111,BERT,1.2039222998185588
000511,BERT,-1.2522225570952303
000152,PG,1.330695416179039
000633,BERT,-0.046582908402646304
000533,BERT,-0.24343828230912368
000336,PG,-0.045808932202458075
000707,PG,0.1257777917372859
000568,BERT,-0.8642355016364784
000509,PG,-0.21315041029055037
000707,BERT,0.044996446256796774
000497,BERT,-0.4518285315281651
000385,PG,0.025920575633261705
000364,PG,-1.2157825893814558
000219,PG,0.05732333658886335
000511,PG,-1.2522225570952303
000369,PG,-0.20978624147433655
000253,PG,-0.8288568453856168
000281,BERT,0.6455313979561209
000272,BERT,1.3281021348524404
000139,BERT,-0.39028216356879913
000698,PG,0.42201500911168405
000343,BERT,0.21777113861281328
000410,BERT,-0.7518712148858938
000365,PG,0.03261126421528382
000380,PG,-0.9064882778333724
000252,PG,0.21486630578303056
000316,BERT,1.4227876301860471
000401,PG,0.433588942547487
000493,PG,-0.29261555898963026
000253,BERT,0.31989876212590995
000577,PG,0.43315235961570103
000305,PG,0.9304448529778814
000501,PG,-1.318734623745302
000186,PG,0.6128433728645427
000041,PG,0.3160674543773614
000616,BERT,0.4859615842570361
000246,BERT,0.5521311667584908
000624,BERT,0.8656918516881126
000509,BERT,-0.19310234433301895
000568,PG,-1.3065879678407104
000355,PG,-0.3994786428732611
000536,PG,-0.9242383089677931
000132,PG,1.377346458639839
000718,PG,-0.4940918449452035
000050,BERT,-1.0338571720292193
000482,PG,0.13851910935644782
000285,PG,0.678055919535849
000501,BERT,-1.2496661878481081
000409,BERT,2.2276302184724894
000607,BERT,0.5861539267384662
000616,PG,-0.24924838105679717
000316,PG,-0.4357576142835404
000104,BERT,-0.5057379274754206
000471,BERT,0.6939436290255391
000579,BERT,1.5177987477705852
000046,BERT,-0.9242383089677931
000577,BERT,0.5397316602997128
000089,BERT,-0.9242383089677931
000433,BERT,-1.0338571720292193
000103,BERT,0.21920296499842093
000444,BERT,0.6234079357144938
000365,BERT,-1.2496661878481081
000064,BERT,0.12465109678489113
000076,PG,0.21544629713977836
000187,PG,-1.0674265756751318
000355,BERT,-0.5091012788970125
000427,BERT,0.9315754309699308
000105,BERT,1.4675203728231254
000344,PG,-0.17803274633793517
000678,PG,0.22360829715020125
000367,BERT,1.1794542887252504
000678,BERT,-0.08994388795515373
000111,PG,0.8276983037475235
000566,BERT,-1.0585209168847134
000619,BERT,-1.0934608059855568
000409,PG,-0.755444851664965
000718,BERT,-0.3217400539137969
000410,PG,1.2096296110049558
000070,PG,-0.04899802283279101
000548,BERT,-0.5522239112863528
000346,PG,-1.0715380320399257
000169,BERT,0.5868109361879524
000188,PG,-0.5988104300874779
000041,BERT,0.2513935380330536
000571,BERT,-0.6954121779936916
000153,BERT,0.4356606451104476
000471,PG,0.7026200890350918
000224,PG,-0.4402669581417918
000219,BERT,0.5092567516018485
000608,BERT,-0.03198691732105522
000036,PG,-1.5865297069115238
000105,PG,0.6578939092926177
000500,PG,0.2551272274860406
000628,PG,0.5419867358232553
000512,PG,0.5223922705316224
000151,PG,0.8431819869078244
000608,PG,-0.9665687368958652
000717,BERT,-0.7701982734080725
000164,PG,-1.4920806050060158
000541,PG,-0.9014894150167218
000132,BERT,0.9908100276572971
000272,PG,-0.7431701387948059
000590,BERT,-0.7544675216887248
000582,PG,-0.28858934241077633
000723,PG,-1.0530118850418728
000290,PG,0.25813120626037417
000073,PG,0.162764085430344
000631,BERT,-0.5654740234873131
000279,BERT,-1.0036294518984679
000380,BERT,0.09225067053171772
000156,PG,0.3967691155475041
000297,PG,1.2885227427311636
000595,PG,-0.22945706476900637
000497,PG,-0.2583004943664844
000167,PG,0.3052276489325287
000455,PG,0.1432045322157256
000187,BERT,-1.5647534692841913
000045,PG,-0.7928925299599273
000407,BERT,-0.2918125145800642
000602,PG,-0.5289554082170963
000024,BERT,-0.071553347187775
000305,BERT,0.1672271208657606
000024,PG,0.07904952382153613
000188,BERT,0.24762268491697256
000104,PG,-1.4929986239305382
000440,PG,0.197740420674453
000290,BERT,-0.6857182222983034
000407,PG,1.2172438383315762
