id,model,focus,coverage
14628,BERT,0.33820653496672576,0.6908699936740512
14628,PG,0.9888123221154652,1.3486367569599345
14647,BERT,-0.8804762615739773,-1.3993517729966436
14647,PG,-0.7963079241062823,-0.4325687092441255
14855,BERT,-1.475852756667588,-0.7040791370851753
14855,PG,0.047744627895960165,0.8961739185566606
14905,BERT,0.4904748083012267,0.7264029830491331
14905,PG,0.6035175100645117,0.7087398868046808
14988,BERT,0.5841768325767912,0.32785139444012
14988,PG,0.3047892670890628,0.28082846861555905
15357,BERT,0.9170638985705448,0.047381319325942105
15357,PG,-1.1633939170162668,-0.7718126903422405
15360,BERT,-0.015271983325332885,-0.980291609935966
15360,PG,-1.246891986049971,-0.2386993553082552
15431,BERT,-0.06205590304881287,-0.12425997463915225
15431,PG,0.4438574166526499,0.5904075726672203
15459,BERT,0.9606155013197052,0.218883558783952
15459,PG,-0.33577384600936977,-0.1373057995814644
15496,BERT,-0.9416856727692884,0.3669503991403675
15496,PG,-0.17384470782815206,-0.1660847745584019
15646,BERT,-1.2759421568213667,-1.3108600503581345
15646,PG,-1.5613548416583318,-1.485262058592253
15968,BERT,0.938649795347978,1.3129288205860443
15968,PG,0.9948112264797572,0.060968655201522885
16091,BERT,-0.4699895456211433,0.024956647470423792
16091,PG,-0.36707069680478943,0.3047892670890628
16293,BERT,0.6882355754866228,1.0375754967497277
16293,PG,0.2585777852466526,0.20915759733169906
16411,BERT,-0.5430281510861822,0.4422749575497539
16411,PG,-0.030351373203701668,0.2422241050017737
16589,BERT,0.6222472945399268,0.6910093046520767
16589,PG,0.2472510910697341,0.4382841466040548
16678,BERT,-0.14908366715852886,0.2923037489960877
16678,PG,0.2826946717120327,0.4079320638716988
16935,BERT,-0.8176748067264663,-1.3210566093184186
16935,PG,-0.15297351916212795,0.6318984053729314
17038,BERT,0.4320427842474475,1.0611712823477653
17038,PG,0.20652896050542746,1.0296620818586726
17148,BERT,-0.9797258977935532,-0.8298157476142967
17148,PG,-0.7887220958364468,-0.4428809030078236
17182,BERT,-0.07319500433614723,0.7681677163480409
17182,PG,-1.9008999716202772,-1.5813472992566329
17192,BERT,-1.3262884498726464,-1.3151989346820383
17192,PG,-0.9418274892629428,-1.3953773343916285
17280,BERT,-1.1172247294218522,-1.064988147132304
17280,PG,-0.029314334514230524,-0.7249993944136083
17389,BERT,0.05507609460573467,0.9499163887158564
17389,PG,-0.6303497584734471,0.0501511149327707
17395,BERT,1.1447781245916688,1.0982177311643666
17395,PG,0.949252769235264,0.5615244019426836
17404,BERT,-0.6140740757805857,0.09824181786960706
17404,PG,-1.2238161529042897,-1.4280464563606785
17725,BERT,1.2852881723375391,0.9896943387249584
17725,PG,1.1685388257314857,1.147372807963009
17836,BERT,-0.4606316909887722,-0.5267499500891305
17836,PG,-0.22844941469466265,0.1309625416416494
17902,BERT,0.6134093869294418,0.8812228173018121
17902,PG,-1.1178927576775908,-1.2061063697478314
17986,BERT,0.1836549229428236,-0.014010336158271
17986,PG,-0.25990287860339906,0.5550598452269601
18031,BERT,-1.2749039375305244,-1.5864476917931227
18031,PG,-1.5148102081129844,-1.4296341205197711
18064,BERT,-0.9700047209407621,-0.902955970923698
18064,PG,-1.4198806010471718,-0.8807626164723579
18100,BERT,0.4314556630736625,0.8824102816350402
18100,PG,0.1849426544340862,0.6783451382450291
18128,BERT,-0.455003643317932,1.1222510876394167
18128,PG,-0.3164393893197476,0.4142518710256114
18189,BERT,0.9838348565957308,0.8361484597402556
18189,PG,-0.21342160854282746,-0.212645167985704
18209,BERT,-0.83807444210804,-0.6071553313526319
18209,PG,-1.2269938736001906,-1.5039978864838563
18358,BERT,-0.3122202914004464,0.770714860882264
18358,PG,0.8756891769723186,0.8064621124823296
18483,BERT,0.21069725111046572,0.13615882096204554
18483,PG,0.030834514905819524,0.17213578202945998
18594,BERT,-1.3254974586550212,0.09464888911191223
18594,PG,-0.8888517584906245,-0.5277455843904992
18620,BERT,-0.8310563951307622,-1.0596855219127193
18620,PG,-0.2920802373677803,0.00822816363345602
18634,BERT,0.2075732023817902,0.7300635445883606
18634,PG,0.4196577702746436,0.12529313222271368
18871,BERT,1.5729079736316798,1.5607745133276776
18871,PG,-1.3373779650632545,-1.6767826976060214
19052,BERT,-0.7515098136529458,0.01305062488308948
19052,PG,-0.8042489741103963,-1.1082833428450212
19150,BERT,1.20073730446078,0.4521800643731084
19150,PG,0.7818152303563154,0.6414274350164885
19154,BERT,-1.5152648928624666,-1.1275073770007416
19154,PG,-0.7716846492235895,-1.0393375180371562
19289,BERT,-1.2421454696750125,-0.6960570190602811
19289,PG,0.3384785098885817,1.7037523434227533
19396,BERT,-1.1619118583127843,-1.4492085844954845
19396,PG,-0.9438866817752994,0.8927693789372855
19406,BERT,-0.6791225674057699,-1.0864726451271354
19406,PG,-0.7111222712370203,-0.8984696150012541
19537,BERT,0.3601898065067237,0.03925735858338092
19537,PG,0.2736557557603128,-0.7617077165626028
19623,BERT,0.8269762596339292,0.7144354569093169
19623,PG,0.4622960039972493,0.12719911846212495
19719,BERT,1.1921324498568149,1.2897585464552281
19719,PG,0.6405379180535061,1.4016134482032294
19741,BERT,0.6663247222766318,1.091923605923366
19741,PG,-0.00987851691193753,0.369375999802475
19770,BERT,1.3271593272233295,1.2620038467371095
19770,PG,0.352506372006353,0.4496455494226679
20062,BERT,0.5493459098726491,0.303004724096482
20062,PG,0.12719911846212495,0.4271565233731278
20256,BERT,0.16607566481027186,0.2271427597829817
20256,PG,-0.0887633302006391,1.6762419132540984
20396,BERT,0.36608109036978975,0.5125001594547458
20396,PG,0.2324570723584224,0.43128211544030215
20487,BERT,-0.4702241626472477,-0.4258318641818233
20487,PG,0.7190896933103588,1.3550530547759274
20507,BERT,1.1111624238288422,0.8577299349674341
20507,PG,-1.5214102854067797,-0.4498268425097547
20648,BERT,-1.5829767286195662,-1.5034920446804634
20648,PG,0.3384785098885817,0.9725776833115374
20790,BERT,1.1249107150530078,1.0640505958552893
20790,PG,-0.19401766339388668,-0.8596400674112689
20826,BERT,-0.4204552267579163,-0.2070296149928409
20826,PG,-1.062981456420063,-0.3203994703870061
20996,BERT,0.9965899725352424,0.9957255370767544
20996,PG,1.03091379231802,1.256098600878439
21081,BERT,0.4082686520596863,0.9333591541824396
21081,PG,-0.4317954751427833,-0.6140740757805857
21272,BERT,-0.7200960179056269,-0.758817773135692
21272,PG,-0.06305108861819175,-0.27127557442664524
21631,BERT,0.5987420943844294,0.5678503256682951
21631,PG,0.9468964525256348,0.8919519562490672
21793,BERT,0.2512843915870917,0.1524167674108284
21793,PG,-0.496391516466672,0.07233014531398692
21809,BERT,1.2523131093491622,1.5116930891994296
21809,PG,0.2409734339481612,0.22893455622235245
21857,BERT,0.6735086266558339,0.9649859006154256
21857,PG,0.6146210022869859,0.3767206367024709
21968,BERT,-0.5929610790046601,-0.1957241325557832
21968,PG,0.2571036025743671,-0.002680011326485617
22050,BERT,0.5802035938518134,1.272704821837504
22050,PG,0.43784765662364905,0.2923037489960877
22110,BERT,0.5846891382434257,0.6284193902679802
22110,PG,0.5598281265059432,1.2577856669807554
22129,BERT,-0.5907938790669347,0.8165566612104604
22129,PG,-0.7652229519333252,0.31835951757364955
22155,BERT,0.044762355138148635,-0.27471177656012163
22155,PG,-0.041350454874668034,-0.3557665462463881
22280,BERT,0.6910093046520767,1.5734845637139012
22280,PG,0.8094428830059835,1.4079408173636343
22300,BERT,-1.5260616362383412,-0.7897376819255651
22300,PG,-1.5369892384942003,-1.2780953336863952
22344,BERT,0.33746682628179553,0.5501373891179954
22344,PG,1.016737042666588,1.5480575836076491
22435,BERT,-1.389907154154285,-1.2542425421382382
22435,PG,0.0072062824754506125,-0.8629137863220798
22439,BERT,-0.7665698471900608,-0.7637634446116154
22439,PG,-0.4359719599238299,0.19565393949715276
22544,BERT,0.9147559841250844,0.7941437639477069
22544,PG,0.9446631245162082,1.4283853987098472
22548,BERT,-1.1710019804102136,-1.0455108747445292
22548,PG,-1.1968230510609643,-0.9935362400135808
22556,BERT,0.5496089242328913,0.14912759981437654
22556,PG,0.1576802439348974,0.2610544071344103
22783,BERT,0.8080096343193376,0.2576886404901573
22783,PG,-1.0657053644602401,-0.6295096757547339
22863,BERT,1.6258970888465831,1.6872118348577432
22863,PG,0.12343838465641095,0.30429063987206
22988,BERT,-0.3547796382227877,-1.1824279089993868
22988,PG,-0.2735779184075144,0.2314226668719381
23039,BERT,-0.2581927797060281,-0.6862806800140743
23039,PG,-1.3316962445208431,-0.791262961812626
23253,BERT,0.7614077854577488,0.8273525040157986
23253,PG,1.2037317761371955,1.6872118348577432
23366,BERT,-0.38188563429503936,-0.4314056226272949
23366,PG,-0.944088983882684,-0.06141556577112847
23393,BERT,1.1091977591667501,1.5607745133276776
23393,PG,-0.5050143123187051,0.044762355138148635
23641,BERT,-0.3977675618579386,-0.9909979199215738
23641,PG,0.3866654118752117,-0.3714843291918749
23702,BERT,-0.8592693010353206,-0.4836846953043234
23702,PG,0.6140880327629453,1.4122991872257888
23733,BERT,1.5994524620285864,1.3914257856542869
23733,PG,0.2567121261780945,1.3611467069215877
23924,BERT,-0.02900410165871642,0.13882990520270713
23924,PG,-0.4287339393288903,-0.05899491213144386
23944,BERT,-0.2843352929711888,-0.4092456122888439
23944,PG,-0.5591259614282048,0.04910255952727152
24035,BERT,0.34217303052969816,0.8721081955676048
24035,PG,0.30377902937661644,0.03902349170184378
24189,BERT,0.6561369024094911,0.9462363821711924
24189,PG,0.0782523827199076,0.20758819928027536
24535,BERT,0.006962388578023906,0.15933738930935215
24535,PG,-0.18237577836530894,-0.4526572736113581
24727,BERT,0.8520876077694369,0.7840135942468501
24727,PG,0.5052508634704589,-0.19352826473896065
24862,BERT,-0.1444303131047778,-0.22209570316283947
24862,PG,-1.9884831582891649,-1.575208259004799
24868,BERT,-0.03577583749547038,-0.04062478614816409
24868,PG,0.8762386944978505,-0.5541348343705782
24887,BERT,-0.9372647938079904,-0.9269681312523916
24887,PG,-0.7871332630379936,0.2544894614251802
25095,BERT,-0.9442943673085548,0.3144800044770107
25095,PG,0.3717363439663029,-1.1162842741949968
25246,BERT,-0.4778275832069301,-1.2275834480640777
25246,PG,-0.3904287240690009,-0.14910369238048318
25255,BERT,0.7318613957498448,0.8413152977668487
25255,PG,1.0712791579455747,0.9611961676225858
25423,BERT,0.2720797188609521,0.3002723194760181
25423,PG,-2.0928107558276285,-1.5480787536848089
25620,BERT,0.2074637088208593,0.5720870171513947
25620,PG,-0.8278676902969435,0.3054057231579757
25667,BERT,0.1207584402222203,0.3838102810870628
25667,PG,-1.5603943500893838,-1.6937805208006165
25727,BERT,-0.13024595439845976,0.2154141711261208
25727,PG,-0.4928957923451536,-0.5487266271080488
25927,BERT,-1.3296333618998732,-0.4113887659696564
25927,PG,-1.471664808438181,-0.8559292980675998
25936,BERT,-0.025650434515096517,-0.27108692544438684
25936,PG,0.28082846861555905,0.5014762804808982
25937,BERT,0.8145896769276763,0.7370028385410143
25937,PG,0.8825454803144938,0.6899620890382083
25962,BERT,0.1668929388772802,-0.25920556141300605
25962,PG,-0.9867067913138592,-0.2459269551407759
26293,BERT,0.17237720235069615,-0.2954925418958457
26293,PG,0.6792906329154923,-0.08766805026895362
26321,BERT,0.20468716957573085,0.4678357830505975
26321,PG,-0.1710671026328292,0.5355418909652153
26378,BERT,0.40585297658239466,0.9976733239586154
26378,PG,0.19684924006726587,0.02311686509799819
