id,model,focus,coverage
2525,PG,0.6712014765591512,1.017607120442633
2666,BERT,0.033987171072603066,0.28800740544495146
2666,PG,-0.6456388918624729,-0.6804083167640426
2750,BERT,0.690196971233278,0.4731834298863256
2750,PG,-0.202001765731099,0.94730583194235
2756,BERT,0.5837911155550072,0.09354283942610593
2756,PG,0.2583849171330463,-0.3695689685102444
2772,BERT,0.7057232279359997,0.5403366571593721
2772,PG,-0.09151323077280067,0.02895099258927003
2817,BERT,-0.8071922027259179,-0.7176904147450949
2817,PG,-0.7463378433581419,-0.1305009329346263
2919,BERT,-0.8947880254516748,-0.34936788446587713
2919,PG,-0.6547725549139191,-0.3975116769600667
2925,BERT,1.565377823651512,1.565377823651512
2925,PG,0.935503073629082,1.7596817557400015
3042,BERT,-0.48512923682207304,-0.7306035431469141
3042,PG,-0.9383855309430804,-0.6732826930014696
3058,BERT,0.789160596747054,0.02271374949620789
3058,PG,0.21541193379900594,-0.2343305409944837
3060,BERT,-1.0035898411005233,-1.0967533956925644
3060,PG,-0.2374296028294821,-0.8537650590846475
3061,BERT,-1.1374510331292411,-0.9497948327105836
3061,PG,-0.6776553066885898,-0.14938446205766054
3088,BERT,-0.24714704262367795,0.5571649778633018
3088,PG,0.4945381351473394,0.3069202006930864
3182,BERT,0.9189783598744564,1.4066501603388024
3182,PG,1.4338456258174668,1.501579131281222
3192,BERT,-0.5302827243003864,-0.0927190347724078
3192,PG,-0.9873363944155176,-0.9873363944155176
3347,BERT,0.33070636240870155,0.06621316403138204
3347,PG,-0.3408778610575988,-0.13279315809654355
3497,BERT,-0.9873363944155176,-0.4374125957945177
3497,PG,-0.3484467343210243,-0.14938446205766054
3725,BERT,1.565377823651512,1.4338456258174668
3725,PG,0.5050100904114763,1.4066501603388024
3745,BERT,-0.5254093697765563,-0.006953394327353997
3745,PG,-0.6467687301059206,-0.7334783591848725
3750,BERT,-0.5771115859567439,-0.248843482771943
3750,PG,-0.6932189884600414,-0.9497948327105836
3782,BERT,1.565377823651512,0.6573078099365315
3782,PG,0.16668990305388365,0.9168935681466936
3847,BERT,1.476498134369416,1.476498134369416
3847,PG,0.5812348168958733,1.5403331982769737
3871,BERT,1.565377823651512,1.4066501603388024
3871,PG,0.08571447619838501,0.9690795736959132
3877,BERT,1.565377823651512,1.4338456258174668
3877,PG,0.5240847397049722,1.4066501603388024
3897,BERT,-0.4578989108295433,-0.2101713400767832
3897,PG,-0.8517886090469009,-0.9497948327105836
4014,BERT,-0.3807100668276733,0.004701148040371307
4014,PG,-0.0013786896052023028,0.1879389898828638
4133,BERT,-0.7549864901924542,-0.3969184231788378
4133,PG,-0.7619347660446745,-0.8431165080537895
4208,BERT,0.1413498843007703,-0.31358890589797805
4208,PG,0.591537057153635,1.4338456258174668
4214,BERT,1.4066501603388024,1.4679426248386809
4214,PG,0.6813865121524273,1.0304471444887922
4281,BERT,0.6711115995548796,0.3283452290737576
4281,PG,-0.4168680088095376,0.23049831907996826
4370,BERT,0.5363409036061554,1.0557488524184755
4370,PG,-0.19315525585219195,0.3317743759713919
4418,BERT,-0.3361761346775269,-0.7195442667782327
4418,PG,-0.7124170424794022,-0.6445975970074921
4444,BERT,1.5093027790143705,1.5093027790143705
4444,PG,0.5574066682673678,1.290152400756548
4506,BERT,1.4338456258174668,1.7596817557400015
4506,PG,1.5093027790143705,1.4066501603388024
4557,BERT,-1.1374510331292411,-1.0967533956925644
4557,PG,-1.0967533956925644,-0.9038543098337236
4697,BERT,-0.7416881363408238,-0.3223743299625728
4697,PG,-0.9569400840967311,-0.0936289100850494
4711,BERT,-0.7533057447341104,-1.058990126441809
4711,PG,-1.088674780882929,-1.0033264669808573
4839,BERT,1.476498134369416,1.4338456258174668
4839,PG,0.2256503325611709,1.3817172375715658
4951,BERT,-0.8158643037190294,-0.9873363944155176
4951,PG,-1.0967533956925644,-1.0823849733145388
4976,BERT,0.6209471812959261,1.4066501603388024
4976,PG,0.7717092327471717,1.1024942194906917
4989,BERT,0.144348769066746,0.3394600043693689
4989,PG,-0.06868714932963711,0.4510783680893417
5006,BERT,0.3230640365007084,0.2737508306449277
5006,PG,-1.0640296200429715,-0.8919991480589543
5020,BERT,-0.9497948327105836,-0.9497948327105836
5020,PG,-0.9873363944155176,-0.9497948327105836
5225,BERT,0.07283068527306939,0.12765123227485356
5225,PG,-0.6724434233681542,-0.5342218845604753
5440,BERT,-0.8332580030825149,-0.7869793914192126
5440,PG,-0.9497948327105836,-1.0967533956925644
5639,BERT,-0.8639899672836083,-0.8039885569485982
5639,PG,-0.8947880254516748,-0.7702829745028539
5740,BERT,0.2849319583338523,-0.8119197118161104
5740,PG,-0.7291432937879129,-0.9497948327105836
5901,BERT,-0.6644093405186263,-0.6616470992755313
5901,PG,-0.91983097778943,-0.7808669244077265
6013,BERT,1.004852606975871,0.5517628344121112
6013,PG,0.2109256617139096,-0.2817600382083301
6184,BERT,-0.6216265807428852,-0.9447198237777832
6184,PG,-0.029705234806384692,-0.4938866129535156
6281,BERT,-0.4828469641704603,-0.13482740648926864
6281,PG,0.16466097831304238,0.5800358004220899
6520,BERT,-0.9497948327105836,-0.730379195143338
6520,PG,-0.9497948327105836,-0.14938446205766054
6536,BERT,-0.27353518337626004,-0.5601781476743247
6536,PG,-0.8640791620026067,0.09198921058242897
6627,BERT,-1.0033264669808573,-0.9497948327105836
6627,PG,-0.8297332771126452,-0.9144751107752492
6740,BERT,1.3366054396005274,1.501579131281222
6740,PG,0.9594002336578756,1.7596817557400015
6770,BERT,-0.24434584163755396,-0.5765717444468963
6770,PG,0.3506890952721087,0.5074641371242448
6961,BERT,1.5093027790143705,1.4066501603388024
6961,PG,0.4936020751819759,1.4066501603388024
7070,BERT,-0.8537650590846475,-0.6696512029820606
7070,PG,-0.23656516496098404,-0.7621617724686373
7123,BERT,0.6029447804561662,0.16046750025281584
7123,PG,-1.058990126441809,-0.7529967693952542
7163,BERT,-0.18874221360755689,-0.981657935198736
7163,PG,-0.9443039427237702,-0.9997858835924855
7198,BERT,-0.6904382104103352,-1.021881020134508
7198,PG,-0.9940491904040322,-0.7121080671405459
7219,BERT,-0.6749072879334902,0.26076764242304
7219,PG,-0.4647210566993613,-0.7619778457272222
7247,BERT,-0.14938446205766054,-0.8120240167937508
7247,PG,-0.8850180443470169,-0.8248453800509973
7338,BERT,1.0734600625947883,1.004705519586968
7338,PG,-0.8517886090469009,-0.8338264563829653
7372,BERT,1.4159082609092348,1.565377823651512
7372,PG,0.40674397900041787,1.7596817557400015
7454,BERT,-0.047846620069485764,-0.9497948327105836
7454,PG,-0.8880969225278315,-0.6322354039078477
7580,BERT,-0.18351024205130792,-0.23669917521118444
7580,PG,-1.0713451535310987,-0.9009282255425096
7612,BERT,-0.1851752667544707,0.013441027570375021
7612,PG,-0.8534254058784491,-0.3097450265678687
7635,BERT,0.09945324273432016,0.15451655227062147
7635,PG,-0.8428075327149331,-0.14938446205766054
7693,BERT,1.4066501603388024,1.4679426248386809
7693,PG,1.501579131281222,1.7596817557400015
7723,BERT,0.36071996789246974,1.4066501603388024
7723,PG,0.10836610821617083,1.4338456258174668
7735,BERT,1.4338456258174668,0.8615741225432121
7735,PG,1.565377823651512,1.4404095949313298
7890,BERT,1.4338456258174668,1.4066501603388024
7890,PG,1.565377823651512,1.4338456258174668
7946,BERT,-0.3954583897808062,-0.6032594989644275
7946,PG,-0.2409918810624777,-0.2976985439954254
7966,BERT,-0.9873363944155176,-0.9497948327105836
7966,PG,-0.09650389474940364,-0.6611443557921014
7984,BERT,-0.7433828008971627,-0.5736019585037099
7984,PG,-0.7491874387809782,-0.8253649300601756
8173,BERT,-0.8919991480589543,-0.6668687186460024
8173,PG,0.3231836172716586,-0.8934874584008389
8342,BERT,1.4679426248386809,1.4066501603388024
8342,PG,1.4397874278262812,1.565377823651512
8583,BERT,1.7596817557400015,1.501579131281222
8583,PG,1.1810189358111085,1.417688396198196
8659,BERT,1.4679426248386809,1.5093027790143705
8659,PG,0.9374900052445676,1.3794209069388172
8719,BERT,-0.16324439654696168,-0.14572847384367602
8719,PG,-0.1440029749053535,0.1260357174601748
8920,BERT,0.35937081503826057,-0.508624059386208
8920,PG,-0.1065105884080592,0.585285825365253
8921,BERT,-0.9497948327105836,-0.9497948327105836
8921,PG,-0.3403116178216002,-0.5348371637026111
8973,BERT,-0.8548900417516535,-0.9970742004973028
8973,PG,-1.1007403265861064,-0.8517886090469009
9006,BERT,-0.5711173197840735,-0.4872622082478873
9006,PG,-1.058990126441809,-1.058990126441809
9100,BERT,1.476498134369416,1.565377823651512
9100,PG,0.902784003643284,1.3450669659233168
9106,BERT,-0.8251174934989809,-0.9256631808495628
9106,PG,-0.5352997005126056,-0.821729173406116
9287,BERT,0.6961446699861049,0.535771878290218
9287,PG,-0.6784526814628808,-0.8248453800509973
9492,BERT,0.2656349346988031,0.5307505754214913
9492,PG,-1.0364965901356202,-0.9012764246357796
9498,BERT,0.4404162244180164,0.3900514475126565
9498,PG,-0.2558629274026659,0.5487840820307516
9576,BERT,-0.9256631808495628,-0.9497948327105836
9576,PG,-0.8203722252519301,-0.978988185957338
9662,BERT,1.5093027790143705,1.4410317620363788
9662,PG,1.4679426248386809,1.4587649482028973
9665,BERT,-0.5965559292126019,-0.5560114632987991
9665,PG,-0.6910561610880476,-0.04101870969713839
9721,BERT,-1.0967533956925644,-0.6984420352183335
9721,PG,-0.4317321299489665,0.1776543386159728
9930,BERT,1.4066501603388024,1.7417196030760658
9930,PG,1.476498134369416,1.4679426248386809
9971,BERT,-0.9873363944155176,-0.9497948327105836
9971,PG,-1.0713451535310987,-0.5690260826546928
9983,BERT,-0.9873363944155176,-1.0713451535310987
9983,PG,-1.0126037435576825,-1.0246072304046538
9993,BERT,1.4338456258174668,1.4066501603388024
9993,PG,0.7064311375269653,1.13366532868983
10206,BERT,1.7596817557400015,1.565377823651512
10206,PG,0.6944169162438324,1.0167904102753191
10262,BERT,1.565377823651512,1.565377823651512
10262,PG,0.3866687149226121,1.3825281646261711
10613,BERT,-0.980917193648362,-0.8970046515985155
10613,PG,-0.2430716380027287,-0.2214213954164236
10619,BERT,-1.040435573288158,-0.5045179848201814
10619,PG,-1.0321244772154796,-1.1374510331292411
10657,BERT,-0.2317437837919866,-0.8850180443470169
10657,PG,-0.7961532814410255,-0.7992263822907021
