id,model,focus,coverage
3427,BERT,-0.5676504308151693,-1.0284336208179026
3427,PG,-0.5265304103247472,-0.4694310827550591
3672,BERT,1.6010812313528895,1.5376784716449448
3672,PG,1.7897857459723976,1.2481155632545577
3974,BERT,0.04270911992181409,0.17753689464477276
3974,PG,-0.6286062220180519,0.4647736605043386
4001,BERT,0.3261201881764241,0.4151898618087422
4001,PG,0.44145723482410265,1.6024342063363164
4036,BERT,1.7396153475954954,1.7521579471897215
4036,PG,0.4443525300836147,1.6839129088522398
4284,BERT,-0.08471439515785788,-0.5506801169089889
4284,PG,-0.539928102290221,0.20371905264898185
4472,BERT,-0.8784618575986576,-0.7157346593694461
4472,PG,-0.8771305810217729,-0.6979502995969131
4492,BERT,-1.1593625913763568,-1.2220755893474842
4492,PG,-0.07020076093923153,-0.3939275694335103
4663,BERT,-0.6784161222354895,-0.37135577599858216
4663,PG,-0.2965069124768924,-1.0104507336255952
4770,BERT,-0.3027004689403103,-0.24389276154463424
4770,PG,-0.6335295434820273,-1.0159304092157633
4872,BERT,-0.16871658588444946,-0.5955168197513733
4872,PG,-0.29095119746846426,-0.15217586866278035
5014,BERT,0.2483745435845268,-1.0672239766554454
5014,PG,-0.202729508204964,-0.24710199066368055
5034,BERT,0.2989670048451545,0.105242403146645
5034,PG,-0.08194253802899627,-0.6264484129853601
5521,BERT,-0.44161051048145855,-0.6673658176212743
5521,PG,-0.3319110578221435,-0.8062510448857797
5570,BERT,-1.0707411629332602,-1.216572614731285
5570,PG,-1.2122262928398029,-1.2227363814681331
5650,BERT,1.1709843930513248,1.7897857459723976
5650,PG,1.6253664880611831,1.3608469803365957
5730,BERT,-1.0405306664550222,-1.6290817589679003
5730,PG,-0.06725339467144263,-0.17160515499053042
5749,BERT,-0.26974059566969794,-0.28029506680467303
5749,PG,0.09788756353973678,0.22624713879888256
5788,BERT,-0.9843532986895436,-0.8095251435375376
5788,PG,-0.9675473408442296,-0.8377800580413547
5801,BERT,-0.7236993238765504,-0.5546862174977739
5801,PG,-0.01097523499243448,-0.3981245374000219
5869,BERT,0.11565956610939306,-0.6002311798884022
5869,PG,-0.22299363915917103,0.21220742654996924
5899,BERT,-0.3718816795741166,-0.5088520888874509
5899,PG,-0.7060094939827347,0.3634139351276842
6052,BERT,1.7042988326587174,0.1937270630268466
6052,PG,0.6027759752146543,0.9661320439843659
6077,BERT,-0.17416169499664869,-0.23548492228232015
6077,PG,0.25941304730877857,1.262582931498304
6111,BERT,0.2088229055776075,-0.5434988291775206
6111,PG,-0.12969418835364346,0.4402373510366628
6115,BERT,-0.6763000934628982,-0.7317567103937805
6115,PG,-0.4971413088924314,-0.6750202346270501
6169,BERT,1.6944229974805698,1.5197274941974883
6169,PG,0.9653055909503988,1.0851587281350576
6219,BERT,-0.6109291209213018,-1.1397325779234708
6219,PG,-0.6884368364696153,-0.8749946839685997
6476,BERT,0.3615100936804729,-0.4700908238091183
6476,PG,-0.24768424336171305,1.2516174639640605
6566,BERT,0.5891056248103783,-0.3105793895628133
6566,PG,0.6919711562846335,0.4386366236745616
6576,BERT,1.4661557103018248,0.5826272462482173
6576,PG,-0.1398459945170782,0.7047528829652706
6585,BERT,-0.44387115772639296,-0.6080594193455986
6585,PG,0.2800787626688785,-0.2127704170617457
6653,BERT,1.1606280482627067,0.13095180168312254
6653,PG,-0.07193392288629903,0.5920616184355216
6738,BERT,0.3057360962436665,-0.7746716819786474
6738,PG,-0.3656706240037103,-0.5172119641380226
6880,BERT,0.23734159956929216,-0.5995667386329334
6880,PG,-0.5010568197123205,-0.28155349491768183
7088,BERT,-0.27375389665136496,0.5552192102466283
7088,PG,0.10033247776738648,1.4762207561167606
7192,BERT,-0.2557412426067722,0.4686713748025761
7192,PG,-0.5668742166139934,-0.3611922598725677
7225,BERT,0.6785335097590263,-0.28526063367222143
7225,PG,0.4661928782250812,0.7132534447106664
7249,BERT,0.3793212687577929,0.5181716901286827
7249,PG,0.4819124420450449,1.1420655575569911
7260,BERT,0.11070582137842133,-0.38959356682430624
7260,PG,0.009081387782854795,-0.20461720503450312
7321,BERT,-0.8616074557799135,-0.8921785127109989
7321,PG,0.2843012328781901,0.13981292893546812
7391,BERT,-0.5240417446232007,-0.2479571340672976
7391,PG,-1.4064283857451862,-1.884760338153172
7445,BERT,0.9517477576437932,1.475104465253022
7445,PG,0.8909271506025614,1.2901382862774546
7469,BERT,1.6392745508416917,-0.35813416911864593
7469,PG,-0.7384161506586979,-1.0193918699192372
7607,BERT,0.33070277926609576,-0.14906172275407267
7607,PG,-0.7174242904208117,-0.6835854939235922
7707,BERT,-0.8549972390344447,-0.4890758528435925
7707,PG,-0.6109291209213018,-0.8796708801339852
7796,BERT,-0.3621069117279132,-1.0296718750418428
7796,PG,-1.081427934355357,-0.3526227401253064
7801,BERT,-0.18441630123241454,1.0430594624234022
7801,PG,0.16531685260536869,0.5313451676707396
7812,BERT,-0.6099423203526679,-0.7581911570491883
7812,PG,0.04669671578034307,-0.3160020666973806
7886,BERT,0.35776906739702596,-0.31427471435890825
7886,PG,-0.013980012734776871,0.2260527645293332
8191,BERT,-1.1370288794960055,-1.1370288794960055
8191,PG,1.090429746817585,1.0850957845469442
8200,BERT,0.666682968651558,0.6369957492121853
8200,PG,-0.4029523088344503,-0.3241886197133294
8543,BERT,1.8411329782723351,0.32119088854437816
8543,PG,0.1812099423651191,0.4535380749330192
8557,BERT,-1.2866720031069805,0.3797096770996389
8557,PG,-0.9496093932529924,-0.25885395586333754
8562,BERT,-0.8992906973208844,-0.6623145930895885
8562,PG,-1.0359278541499182,-1.0738030004333707
8573,BERT,-0.4418599071810673,-1.1937041786377287
8573,PG,-0.8310183167243202,-0.5578758926122885
8625,BERT,-1.0391177566347465,-0.7743801268809164
8625,PG,-0.3656706240037103,-0.8798153147680322
8777,BERT,0.11876058046090435,-0.3932472394790245
8777,PG,0.5776397832991471,0.5197861331131097
8784,BERT,-0.3335611468313056,-0.6224689992254208
8784,PG,-1.166402216354383,-1.0284336208179026
8822,BERT,1.7058398896982307,1.5055836301085859
8822,PG,1.4269515720003678,1.5096591559896229
9058,BERT,-0.6698669085739081,-0.02476867919537198
9058,PG,-0.8940760206939706,0.2569880416664456
9267,BERT,-0.4943491712161998,-0.15122091963397696
9267,PG,-0.4958569854740222,-0.5583330040404139
9274,BERT,0.8640219038647424,0.6437227162414322
9274,PG,-1.1844477905648076,-0.39530725285227386
9644,BERT,-1.0571810413840177,-1.166402216354383
9644,PG,-1.0603067791443694,-0.5518726013060183
9781,BERT,-0.8390646655381312,-0.8449985165673674
9781,PG,0.07115955294357597,1.4182472611682562
9836,BERT,-0.3646808832206647,-0.7084342814037704
9836,PG,0.052615567090080674,1.3438271885187738
9850,BERT,-1.0405306664550222,-1.3095375012627677
9850,PG,-0.695922606790811,-0.7462650079080141
9946,BERT,-0.9959329642816082,-1.1372497944896969
9946,PG,-0.7282457007693722,-1.0155460138630568
10013,BERT,1.1931502228324142,1.1286102392992896
10013,PG,0.2528929852841286,0.400958101902664
10026,BERT,1.581500546862032,1.7897857459723976
10026,PG,1.256694989837246,1.6028615890052882
10098,BERT,1.7897857459723976,0.5235691789574693
10098,PG,2.1083771456243765,1.5197274941974883
10186,BERT,1.4014751043991034,1.866865903458785
10186,PG,1.84186586873649,1.5130091727922108
10363,BERT,-0.3534904999063256,-0.3072275524557026
10363,PG,-0.4257474039371354,-0.5602928199701912
10544,BERT,-0.31101409367177085,0.06738358637982879
10544,PG,-0.26166646351737155,-0.4604052836387462
10630,BERT,-1.1759806790685512,-1.166402216354383
10630,PG,-1.457594141330145,-0.3643569809480287
10632,BERT,-0.8903660771524899,-0.5156301008899183
10632,PG,-0.598216970656559,-0.5251885294079509
10909,BERT,0.9963335190512359,0.9020187253866156
10909,PG,-0.6086517097737939,-0.3554820613627341
11042,BERT,1.866865903458785,0.23817328794005665
11042,PG,1.1845971533695867,0.9867343045086642
11190,BERT,1.091799219587997,-0.4790133772020258
11190,PG,0.8142521949811474,0.35028500383834754
11208,BERT,-0.454003738184401,-0.5996495414977697
11208,PG,-0.4706063711445638,-0.4192254621981935
11260,BERT,1.1928707902473048,0.7461281906719952
11260,PG,0.16638956899189472,1.0773759191432009
11272,BERT,-0.5456411057387751,-0.41818939625067103
11272,PG,-0.5430531016778479,-0.6422104510340619
11312,BERT,0.9970485445247872,-0.4185317489429228
11312,PG,1.2857701598113362,1.3204451219756113
11333,BERT,-1.2314281426891245,-1.2647767359814548
11333,PG,-1.2252993178406582,-1.5985327587649945
11356,BERT,-0.1601499311231864,-0.5195030461651293
11356,PG,0.15726558182684314,-0.003809562845451142
11495,BERT,0.9015767658571576,0.6592184346716096
11495,PG,2.1083771456243765,1.866865903458785
11564,BERT,-0.8872691152064687,-1.0713654587137904
11564,PG,-0.54650992191783,0.51488338151016
11605,BERT,-1.26130326085058,-1.2248270766555838
11605,PG,0.3044448815495097,0.13629351213840424
11736,BERT,-0.7765655706443787,-0.8562230204139741
11736,PG,-0.13909852410570675,-0.22876353719941314
11837,BERT,2.1083771456243765,1.4624082076271616
11837,PG,0.9269412248136232,1.728513532484125
11910,BERT,0.3075624076850673,-0.17963816800223373
11910,PG,-0.951906355754482,0.15547576176353772
11915,BERT,1.1181376512409371,1.2314429489636132
11915,PG,0.2020965557236619,1.2208432180198792
12092,BERT,0.5794860632534212,1.6743096238132396
12092,PG,1.545437603413145,1.423298283185294
12310,BERT,-1.0088653719080538,-1.081427934355357
12310,PG,-0.4826081283194436,-0.17562444194060034
12393,BERT,0.23622147707183186,-0.74310889127307
12393,PG,0.9856647731938368,0.009081387782854795
12419,BERT,-0.3977925942752765,-0.9003220423051007
12419,PG,0.11299137906238665,-0.4383810323898608
12497,BERT,0.4911938362355528,-0.4490728379096158
12497,PG,-0.517661663037615,-0.4624755224276741
12503,BERT,-0.2715885260884261,-0.22568198679229545
12503,PG,-0.4193405795464469,-0.5927254681567059
12619,BERT,0.11142614017015223,-0.8304152828582848
12619,PG,-0.6768466020480887,-0.733555333173837
12650,BERT,-0.40641656275587895,-0.3540314539316071
12650,PG,0.2238935676494289,1.0225681586269149
12699,BERT,-1.0059316867486856,-1.2252993178406582
12699,PG,-0.8722024014148492,-0.4446718446323799
12719,BERT,-1.1816028305441424,-0.4836898666703402
12719,PG,-1.2314281426891245,-1.5031308969722696
12733,BERT,1.6224438135775394,1.6518171504359174
12733,PG,1.506575990682407,1.4768700670809576
